Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Collin•Morikawa,Collin•Morikawa,"6 February 1997 in Los Angeles, California (USA)",,United States,147421,175 cm / 73 kg,,,,,,,
Competed in Olympic Games,Female,"Si Yang ""Rose""•Zhang",Rose•Zhang,"24 May 2003 in Irvine, California (USA)",,United States,152531,,Stanford University,,,,,,
Competed in Olympic Games,Female,Nelly•Korda,Nelly•Korda,"28 July 1998 in Bradenton, Florida (USA)",,United States,147189,178 cm,,,,,,,
Competed in Olympic Games,Female,"Kha-Tu Du ""Lilia""•Vu",Lilia•Vu,"14 October 1997 in Fountain Valley, California (USA)",,United States,152530,,,,,,,,
Competed in Olympic Games,Female,"Abigail ""Abby""•Tamer",Abby•Tamer,"9 July 2003 in Dexter, Michigan (USA)",,United States,153167,,University of Michigan,,,,,,
Competed in Olympic Games,Female,Meredith•Sholder,Meredith•Sholder,"27 February 1999 in Fleetwood, Pennsylvania (USA)",,United States,153183,,University of North Carolina,,,,,,
Competed in Olympic Games,Female,Ashley Nicole•Sessa,Ashley•Sessa,"23 June 2004 in Schwenksville, Pennsylvania (USA)",,United States,153171,,,,,,,,
Competed in Olympic Games,Female,Megan•Valzonis (Rodgers-),Megan•Valzonis,"5 March 1999 in San Diego, California (USA)",,United States,153182,,,,,,,,
Competed in Olympic Games,Female,Brooke•DeBerdine,Brooke•DeBerdine,"19 May 1999 in Millersville, Pennsylvania (USA)",,United States,153173,,University of Maryland,,,,,,
Competed in Olympic Games,Female,"Madeleine ""Maddie""•Zimmer",Maddie•Zimmer,"28 September 2001 in Hershey, Pennsylvania (USA)",,United States,153181,,Northwestern University,,,,,,
Competed in Olympic Games,Female,Amanda•Golini (Magadan-),Amanda•Golini,"28 March 1995 in Randolph, New Jersey (USA)",,United States,153169,,Lafayette College,,,,,,
Competed in Olympic Games,Female,Ashley Joy•Hoffman,Ashley•Hoffman,"8 November 1996 in Mohnton, Pennsylvania (USA)",,United States,153170,,University of North Carolina,,,,,,
Competed in Olympic Games,Female,"Elizabeth Doyle ""Beth""•Yeager",Beth•Yeager,"17 June 2003 in Greenwich, Connecticut (USA)",,United States,153172,,Princeton University,,,,,,
Competed in Olympic Games,Female,Leah•Crouse,Leah•Crouse,"22 February 2000 in Virginia Beach, Virginia (USA)",,United States,153180,,Duke University,,,,,,
Competed in Olympic Games,Female,"Alexandra ""Ally""•Hammel",Ally•Hammel,"16 June 1996 in Duxbury, Massachusetts (USA)",,United States,153168,,Boston University,,,,,,
