Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,Christine•Haigler (-Krall),Christine•Haigler,"5 January 1948 in Colorado Springs, Colorado (USA)",,United States,81230,162 cm / 52 kg,"Broadmoor Skating Club, Colorado Springs (USA)",,,,,,
Competed in Olympic Games,Female,Twila Renee•Hinkle (-Majkowski),Twila•Hinkle,"9 November 1954 in Denver, Colorado (USA)",,United States,81296,,Rocky Mountain Division,,,,,,
Competed in Olympic Games,Female,Nina M.•Kemppel,Nina•Kemppel,"14 October 1970 in Boulder, Colorado (USA)",,United States,81466,178 cm / 64 kg,Alaska Pacific University Nordic Ski Club,,,,,,
Competed in Olympic Games,Female,Beth Anne•Madsen (-McNichol),Beth•Madsen,"12 March 1964 in Aspen, Colorado (USA)",,United States,81737,160 cm / 57 kg,,,,,,,
Competed in Olympic Games,Female,Monique Gia•Pelletier,Monique•Pelletier,"12 July 1969 in Aspen, Colorado (USA)",,United States,82060,167 cm / 66 kg,,Mo,,,,,
Competed in Olympic Games,Female,"Catherine Louise ""Katy""•Rodolph (-Wegeman, -Wyatt)",Katy•Rodolph,"1 November 1930 in Denver, Colorado (USA)","17 September 1994 in Las Vegas, Nevada (USA)",United States,82210,171 cm / 63 kg,,,,,,,
Competed in Olympic Games,Female,Gladys Maxine•Werner (-Walker),Gladys•Werner,"22 December 1933 in Steamboat Springs, Colorado (USA)","20 July 2001 in Steamboat Springs, Colorado (USA)",United States,83029,,"SSWSC, Steamboat Springs (USA)",Skeeter,,,,,
Competed in Olympic Games,Male,Landis Stevens•Arnold,Landis•Arnold,"6 August 1960 in Boulder, Colorado (USA)",,United States,83699,180 cm / 77 kg,"Winter Park Ski Club, Winter Park, Colorado (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Olen•Berkley, Jr.","Robert•Berkley, Jr.","23 September 1948 in Denver, Colorado (USA)",,United States,84055,183 cm / 75 kg,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,"Douglas Brian ""Doug""•Berndt",Doug•Berndt,"10 September 1949 in Denver, Colorado (USA)","2 February 1995 in Denver, Colorado (USA)",United States,84062,180 cm / 67 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,"Norton Ray ""Nort""•Billings",Nort•Billings,"8 November 1904 in Lyons, Colorado (USA)","1 May 1994 in Longmont, Colorado (USA)",United States,84125,180 cm / 76 kg,,,,,,,
Competed in Olympic Games,Male,John Ray•Burritt,John•Burritt,"23 June 1934 in Cedaredge, Colorado (USA)","7 January 2015 in Cedaredge, Colorado (USA)",United States,84497,,,,,,,,
Competed in Olympic Games,Male,Richard Price•Cavanaugh,Richard•Cavanaugh,"30 June 1948 in Denver, Colorado (USA)",,United States,84658,173 cm / 70 kg,,,,,,,
Competed in Olympic Games,Male,E. Gary•Crawford,Gary•Crawford,"30 August 1957 in Denver, Colorado (USA)",,United States,84896,193 cm / 81 kg,,,,,,,
Competed in Olympic Games,Male,Marvin Leaman•Crawford,Marvin•Crawford,"30 July 1932 in Denver, Colorado (USA)","10 January 2004 in Colorado Springs, Colorado (USA)",United States,84897,,"US Army, (USA)",,,,,,
Competed in Olympic Games,Male,Jere Lee•Elliott,Jere•Elliott,"20 September 1946 in Steamboat Springs, Colorado (USA)",,United States,85480,173 cm / 69 kg,"SSWSC, Steamboat Springs (USA)",,,,,,
Competed in Olympic Games,Male,"Michael Wordsworth ""Mike""•Elliott",Mike•Elliott,"3 April 1942 in Durango, Colorado (USA)",,United States,85481,178 cm / 73 kg,Durango Ski Club,,,,,,
