Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"William John ""Bill""•Sharpe",Bill•Sharpe,"23 January 1932 in Philadelphia, Pennsylvania (USA)","28 December 1995 in ?, Pennsylvania (USA)",United States,79023,182 cm / 76 kg,"Philadelphia Pioneer Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Frank Joseph•Shea,Frank•Shea,"19 March 1894 in Irwin, Pennsylvania (USA)","6 August 1978 in Harrisburg, Pennsylvania (USA)",United States,79026,181 cm / 73 kg,"Pittsburgh AA, Pittsburgh (USA)",,,,,,
Competed in Olympic Games,Male,"Marion Lawrence ""Larry""•Shields",Larry•Shields,"5 March 1895 in West Chester, Pennsylvania (USA)","19 February 1976 in Rochester, Minnesota (USA)",United States,79035,170 cm / 64 kg,"Meadowbrook Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"Michael Lyle ""Mike""•Shine",Mike•Shine,"19 September 1953 in Warren, Pennsylvania (USA)",,United States,79036,183 cm / 75 kg,"Philadelphia Pioneer Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,LaMont•Smith,LaMont•Smith,"11 December 1972 in Philadelphia, Pennsylvania (USA)",,United States,79060,188 cm / 73 kg,"Santa Monica Track Club, Santa Monica (USA)",,,,,,
Competed in Olympic Games • Non-starter,Male,"Willie James•Smith, III",Willie•Smith,"28 February 1956 in Rochester, Pennsylvania (USA)","7 November 2020 in Sylacauga, Alabama (USA)",United States,79067,173 cm / 73 kg,Kappa Sports Club,,,,,,
Competed in Olympic Games,Male,"Arnold M. ""Arnie""•Sowell",Arnie•Sowell,"6 April 1935 in Pittsburgh, Pennsylvania (USA)",,United States,79074,180 cm / 61 kg,"Pittsburgh Panthers, Pittsburgh (USA)",,,,,,
Competed in Olympic Games,Male,"Steven Anthony ""Steve""•Spence",Steve•Spence,"9 May 1962 in Harrisburg, Pennsylvania (USA)",,United States,79076,175 cm / 62 kg,New Balance Track Club,,,,,,
Competed in Olympic Games,Male,"Curtis Charles ""Curt""•Stone",Curt•Stone,"19 November 1922 in Brooklyn, Pennsylvania (USA)","30 July 2021 in Kent, Ohio (USA)",United States,79099,175 cm / 61 kg,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Arthur Addison ""Art""•Studenroth",Art•Studenroth,"9 October 1899 in Columbia, Pennsylvania (USA)","14 March 1992 in Albany, New York (USA)",United States,79102,,"Meadowbrook Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Walter Beardsley•Tewksbury,Walter•Tewksbury,"21 March 1876 in Ashley, Pennsylvania (USA)","24 April 1968 in Tunkhannock, Pennsylvania (USA)",United States,79119,183 cm / 64 kg,"Penn Quakers, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,"William Anthony ""Bill""•Toomey",Bill•Toomey,"10 January 1939 in Philadelphia, Pennsylvania (USA)",,United States,79133,187 cm / 87 kg,"Southern California Striders, Anaheim (USA)",,,,,,
Competed in Olympic Games,Male,William Franklin•Weigle,William•Weigle,"25 May 1940 in Carlisle, Pennsylvania (USA)",,United States,79174,183 cm / 73 kg,University of Michigan,,,,,,
Competed in Olympic Games,Male,Allen•Woodring,Allen•Woodring,"15 February 1898 in Hellertown, Pennsylvania (USA)","15 November 1982 in Clearwater, Florida (USA)",United States,79212,180 cm / 73 kg,"Meadowbrook Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,John Youie•Woodruff,John•Woodruff,"5 July 1915 in Connellsville, Pennsylvania (USA)","30 October 2007 in Fountain Hills, Arizona (USA)",United States,79213,189 cm / 75 kg,"Pittsburgh Panthers, Pittsburgh (USA)",Long John,,,,,
Competed in Olympic Games,Male,Stanley Joseph•Wudyka,Stanley•Wudyka,"13 March 1910 in Philadelphia, Pennsylvania (USA)","25 January 2003 in Atlantic City, New Jersey (USA)",United States,79220,179 cm / 67 kg,"Meadowbrook Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Male,Dewey Lee•Yoder,Lee•Yoder,"18 July 1930 in Philadelphia, Pennsylvania (USA)","17 May 2023 in Green Cove Springs, Florida (USA)",United States,79223,187 cm / 75 kg,"Arkansas Razorbacks, Fayetteville (USA)",,,,,,
Competed in Olympic Games,Male,"Peter Timothy ""Pete""•Zaremba",Pete•Zaremba,"7 April 1908 in Aliquippa, Pennsylvania (USA)","17 September 1994 in Kingwood, Texas (USA)",United States,79234,195 cm / 92 kg,"NYAC, New York (USA)",,,,,,
