Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games • Non-starter,Female,Iris LaVerne•Davis (-Hicks),Iris•Davis,"30 April 1950 in Pompano Beach, Florida (USA)","18 September 2021 in Pompano Beach, Florida (USA)",United States,77800,165 cm / 61 kg,"TSU Tigers, Nashville (USA)",,,,,,
Competed in Olympic Games,Female,Michelle Bonae•Finn (-Burrell),Michelle•Finn,"8 May 1965 in Orlando, Florida (USA)",,United States,77827,165 cm / 52 kg,"Mazda Optimist Track Club, (USA)",,,,,,
Competed in Olympic Games,Female,"Victoria S. ""Tori""•Herazo",Tori•Herazo,"2 June 1959 in West Palm Beach, Florida (USA)",,United States,77860,186 cm / 64 kg,California Walkers,,,,,,
Competed in Olympic Games,Female,Theresa Altameze•Manuel,Theresa•Manuel,"7 January 1926 in Tampa, Florida (USA)","21 November 2016 in Tampa, Florida (USA)",United States,77904,175 cm / 57 kg,"Tuskegee Institute, Tuskegee (USA)",,,,,,
Competed in Olympic Games,Female,Jearl Atawa•Miles-Clark,Jearl•Miles-Clark,"4 September 1966 in Gainesville, Florida (USA)",,United States,77916,170 cm / 60 kg,Reebok Running Club,,,,,,
Competed in Olympic Games,Female,"Angela ""Angie""•Wright-Scott",Angie•Wright-Scott,"10 November 1961 in Tallahassee, Florida (USA)",,United States,78019,165 cm / 54 kg,Bud Light Track America,,,,,,
Competed in Olympic Games,Female,Dannette Louise•Young (-Stone),Dannette•Young,"6 October 1964 in Jacksonville, Florida (USA)",,United States,78022,165 cm / 57 kg,Reebok Running Club,,,,,,
Competed in Olympic Games,Male,"Lawrence Jeffery ""Larry""•Black",Larry•Black,"20 July 1951 in Miami, Florida (USA)","8 February 2006 in Miami, Florida (USA)",United States,78117,186 cm / 80 kg,"North Carolina Central University, Durham (USA)",Mutt,,,,,
Competed in Olympic Games,Male,Arthur J.•Blake,Arthur J.•Blake,"19 August 1966 in Bartow, Florida (USA)",,United States,78120,180 cm / 68 kg,"Mazda Optimist Track Club, (USA)",,,,,,
Competed in Olympic Games,Male,David Mark•Everett,Mark•Everett,"2 September 1968 in Milton, Florida (USA)",,United States,78382,183 cm / 70 kg,"Florida Gators, Gainesville (USA)",,,,,,
Competed in Olympic Games,Male,"Solomon Happy ""Sol""•Furth",Sol•Furth,"23 March 1907 in Fort Lauderdale, Florida (USA)","18 October 1990 in Fort Lauderdale, Florida (USA)",United States,78432,173 cm / 66 kg,"Millrose AA, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Edward Orval ""Ned""•Gourdin",Ned•Gourdin,"10 August 1897 in Jacksonville, Florida (USA)","21 July 1966 in Quincy, Massachusetts (USA)",United States,78465,183 cm / 79 kg,"Dorchester Club, Dorchester (USA)",,,,,,
Competed in Olympic Games,Male,Alvin Leonardo•Harrison,Alvin•Harrison,"20 January 1974 in Orlando, Florida (USA)",,United States,78519,188 cm / 80 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,"Robert Lee ""Bob""•Hayes",Bob•Hayes,"20 December 1942 in Jacksonville, Florida (USA)","18 September 2002 in Jacksonville, Florida (USA)",United States,78533,183 cm / 86 kg,"Florida A&M Rattlers, Tallahassee (USA)",Bullet Bob,,,,,
Competed in Olympic Games,Male,"Ronald Lee ""Ron""•Jourdan",Ron•Jourdan,"28 February 1947 in Pensacola, Florida (USA)","1 January 2014 in Baldwyn, Mississippi (USA)",United States,78630,186 cm / 68 kg,"FTC, Gainesville (USA)",Spider,,,,,
Competed in Olympic Games,Male,Walter Lee•McCoy,Walter•McCoy,"15 November 1958 in Daytona Beach, Florida (USA)",,United States,78758,178 cm / 72 kg,"Mazda Optimist Track Club, (USA)",,,,,,
Competed in Olympic Games,Male,"Reynaud Syverne ""Rey""•Robinson",Rey•Robinson,"1 April 1952 in Fort Meade, Florida (USA)",,United States,78966,183 cm / 66 kg,"Florida A&M Rattlers, Tallahassee (USA)",,,,,,
