Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Anthony Stanley•Amado,Anthony•Amado,"28 February 1963 in Topeka, Kansas (USA)",,United States,60561,160 cm / 57 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Male,"Melvin Lavon•Douglas, III",Melvin•Douglas,"21 August 1963 in Topeka, Kansas (USA)",,United States,60613,175 cm / 97 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Male,Peter Joseph•Mehringer,Peter•Mehringer,"15 July 1910 in Jetmore, Kansas (USA)","27 August 1987 in Pullman, Washington (USA)",United States,60708,,"Kansas Jayhawks, Lawrence (USA)",Kansas Whirlwind,,,,,
Competed in Olympic Games,Male,Myron Willis•Roderick,Myron•Roderick,"15 September 1934 in Anthony, Kansas (USA)",28 December 2011,United States,60744,166 cm / 62 kg,"Oklahoma State Cowboys, Stillwater (USA)",,,,,,
Competed in Olympic Games • Other,Female,Lisa•Neuburger,Lisa•Neuburger,"26 September 1965 in Wichita, Kansas (USA)",,United States Virgin Islands,61020,170 cm / 59 kg,St. Croix Yacht Club,,,,,,
Competed in Olympic Games,Male,"Douglas James ""Doug""•Kern",Doug•Kern,"10 July 1963 in Fort Riley, Kansas (USA)",,United States,62590,190 cm / 88 kg,,,,,,,
Competed in Olympic Games,Female,"Sandra ""Sandy""•Myers Brown",Sandy•Myers,"9 January 1961 in Little River, Kansas (USA)",,Spain,67131,168 cm / 58 kg,Milla Madrid-adidas,,,,,,
Competed in Olympic Games,Female,"Julia Marie ""Judy""•Dyer",Judy•Dyer,"9 May 1948 in Topeka, Kansas (USA)",,United States,77816,163 cm / 57 kg,"TSU Tigers, Houston (USA)",,,,,,
Competed in Olympic Games,Male,Walter Thane•Baker,Thane•Baker,"4 October 1931 in Elkhart, Kansas (USA)",,United States,78067,183 cm / 72 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,Clyde Amel•Blair,Clyde•Blair,"16 September 1881 in Fort Scott, Kansas (USA)","3 September 1953 in Santa Barbara, California (USA)",United States,78119,,"Chicago Maroons, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,"Edward ""Ed""•Broxterman",Ed•Broxterman,"28 November 1973 in Baileyville, Nemaha, Kansas (USA)",,United States,78166,196 cm / 77 kg,"Kansas State Wildcats, Manhattan (USA)",,,,,,
Competed in Olympic Games,Male,Preston Morrand•Carrington,Preston•Carrington,"12 June 1949 in Topeka, Kansas (USA)",,United States,78207,183 cm / 70 kg,"Wichita State Shockers, Wichita (USA)",,,Syed Abdul Mutfi,,,
Competed in Olympic Games,Male,Clifford Clyde•Coffman,Clyde•Coffman,"2 June 1911 in Ford, Kansas (USA)","4 March 2001 in Mesquite, Texas (USA)",United States,78242,180 cm / 75 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
Competed in Olympic Games,Male,"Samuel Linn ""Sam""•Colson",Sam•Colson,"24 March 1951 in Beloit, Kansas (USA)",,United States,78250,195 cm / 120 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
Competed in Olympic Games,Male,Glenn Vernice•Cunningham,Glenn•Cunningham,"4 August 1909 in Atlanta, Kansas (USA)","10 March 1988 in Menifee, Arkansas (USA)",United States,78288,178 cm / 70 kg,New York Curb Exchange Athletic Association,The Iron Man of Kansas,,,,,
Competed in Olympic Games • Competed in Olympic Games (non-medal events),Male,Ira Nelson•Davenport,Ira•Davenport,"8 October 1887 in Winfield, Kansas (USA)","17 July 1941 in Dubuque, Iowa (USA)",United States,78294,178 cm / 72 kg,"Chicago AA, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,"Stephen Thomas ""Steve""•Fritz",Steve•Fritz,"1 November 1967 in Gypsum, Kansas (USA)",,United States,78424,191 cm / 86 kg,Accusplit,,,,,,
Competed in Olympic Games,Male,Paul Irvin•Herman,Paul•Herman,"7 March 1941 in Reserve, Kansas (USA)",,United States,78548,188 cm / 79 kg,"US Army, (USA)",,,,,,
