Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Female,Kathleen•Kauth,Kathleen•Kauth,"28 March 1979 in Saratoga Springs, New York (USA)",,United States,110238,173 cm / 68 kg,"Markham Thunder, Markham (CAN)",,,,,,
Competed in Olympic Games,Female,"Kimberly Michelle ""Kim""•Insalaco (-Legg)",Kim•Insalaco,"4 November 1980 in Rochester, New York (USA)",,United States,110240,165 cm / 59 kg,"Brown Bears, Providence (USA)",,,,,,
Competed in Olympic Games,Male,Carl•Van Loan,Carl•Van Loan,"20 August 1980 in Utica, New York (USA)",,United States,110367,180 cm / 70 kg,Andover Outing Club,,,,,,
Competed in Olympic Games,Male,"Anthony Charles ""Tony""•Tuzzolino",Tony•Tuzzolino,"9 October 1975 in Buffalo, New York (USA)",,Italy,110513,194 cm / 90 kg,"MODO Hockey, Örnsköldsvik (SWE)",,,,,,
Competed in Olympic Games,Male,Brian Joseph•Gionta,Brian•Gionta,"18 January 1979 in Rochester, New York (USA)",,United States,110628,170 cm / 79 kg,"New Jersey Devils, Newark (USA)",,,,,,
Competed in Olympic Games,Male,Craig Michael•Conroy,Craig•Conroy,"4 September 1971 in Potsdam, New York (USA)",,United States,110630,188 cm / 91 kg,"Los Angeles Kings, Los Angeles (USA)",Turbo,,,,,
Competed in Olympic Games,Male,Erik Thomas•Cole,Erik•Cole,"6 November 1978 in Oswego, New York (USA)",,United States,110633,188 cm / 91 kg,"Carolina Hurricanes, Raleigh (USA)",,,,,,
Competed in Olympic Games,Male,Robert L.•Esche,Robert•Esche,"22 January 1978 in Utica, New York (USA)",,United States,110637,185 cm / 95 kg,"Philadelphia Flyers, Philadelphia (USA)",Chico,,,,,
Competed in Olympic Games,Male,Anders•Johnson,Anders•Johnson,"23 April 1989 in Plattsburgh, New York (USA)",,United States,110835,190 cm / 75 kg,National Sports Foundation,,,,,,
Competed in Olympic Games,Female,Emily Anne•Hughes (-Mukherjee),Emily•Hughes,"26 January 1989 in Great Neck, New York (USA)",,United States,110863,165 cm,"Skating Club of New York, New York (USA)",,,,,,
Competed in Olympic Games,Male,"Steven Michael ""Steve""•Mesler",Steve•Mesler,"27 August 1978 in Buffalo, New York (USA)",,United States,110987,188 cm / 98 kg,"Florida Gators, Gainesville (USA)",,,,,,
Competed in Olympic Games,Male,"Floyd Edward ""Hank""•Whisher",Hank•Whisher,"23 June 1927 in Au Sable Forks, New York (USA)","26 October 1991 in Houston, Texas (USA)",United States,111132,196 cm / 145 kg,Au Sable Bobsled Club,,,,,,
Competed in Olympic Games,Female,"Deborah ""Debbie""•Capozzi",Debbie•Capozzi,"9 July 1981 in Smithtown, New York (USA)",,United States,111708,163 cm / 64 kg,Sayville Yacht Club,,,,,,
Competed in Olympic Games,Female,Jillian•Harmon,Jillian•Harmon,"3 March 1987 in New York, New York (USA)",,New Zealand,111812,186 cm / 78 kg,"Stanford Cardinal, Stanford (USA)",,,,,,
Competed in Olympic Games,Male,"Kenneth ""Ken""•Jurkowski",Ken•Jurkowski,"2 September 1981 in Rhinebeck, New York (USA)",,United States,112358,188 cm / 95 kg,"unattached, (MIX)",,,,,,
Competed in Olympic Games,Male,Tyler Howard•Winklevoss,Tyler•Winklevoss,"21 August 1981 in Southampton, New York (USA)",,United States,112369,196 cm / 95 kg,USRowing Training Center,,,,,,
Competed in Olympic Games,Male,Cameron Howard•Winklevoss,Cameron•Winklevoss,"21 August 1981 in Southampton, New York (USA)",,United States,112370,196 cm / 96 kg,USRowing Training Center,,,,,,
Competed in Olympic Games,Male,Sadam•Ali,Sadam•Ali,"26 September 1988 in Brooklyn, New York, New York (USA)",,United States,112969,175 cm / 60 kg,Havoc Boxic Club,World Kid,,,,,
Competed in Olympic Games,Male,Georgios•Ntoskas,Georgios•Ntoskas,"11 November 1984 in New York, New York (USA)",,Greece,114200,186 cm / 99 kg,"Olympiacos, Athina (GRE)",,,,,Γιώργος•Ντόσκας,
Competed in Olympic Games,Female,"Kara•Goucher (Grgas-, Wheeler-)",Kara•Goucher,"9 July 1978 in Queens, New York, New York (USA)",,United States,114496,170 cm / 56 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Female,"Jennifer ""Jenn""•Stuczynski-Suhr",Jenn•Stuczynski-Suhr,"5 February 1982 in Fredonia, New York (USA)",,United States,114797,183 cm / 66 kg,"adidas, Herzogenaurach (GER)",,,,,,
Competed in Olympic Games,Female,Mary•Wineberg (Danner-),Mary•Wineberg,"3 January 1980 in Brooklyn, New York, New York (USA)",,United States,114816,178 cm / 62 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Female,Queen Quedith Earth•Harrison (-Claye),Queen•Harrison,"10 September 1988 in Loch Sheldrake, New York (USA)",,United States,114928,168 cm / 60 kg,"Virginia Tech Hokies, Blacksburg (USA)",,,,,,
Competed in Olympic Games,Female,Chelsea•Hammond,Chelsea•Hammond,"8 February 1983 in New York, New York (USA)",,Jamaica,115164,,,,,,,,
Competed in Olympic Games,Female,Natasha Monique•Hastings,Natasha•Hastings,"23 July 1986 in Brooklyn, New York, New York (USA)",,United States,115277,173 cm / 68 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,Cullen Andrew•Jones,Cullen•Jones,"29 February 1984 in Bronx, New York (USA)",,United States,115618,195 cm / 95 kg,SwimMAC Carolina,,,,,,
Competed in Olympic Games,Female,Annabelle•Orme,Annabelle•Orme,"9 March 1987 in New York, New York (USA)",,United States,116158,160 cm / 54 kg,,,,,,,
Competed in Olympic Games,Female,"Kimberly ""Kim""•Probst",Kim•Probst,"6 March 1981 in Troy, New York (USA)",,United States,116160,160 cm / 61 kg,,,,,,,
Competed in Olympic Games,Female,Carissa Anne•Gump (Gordon-),Carissa•Gump,"24 August 1983 in Kingston, New York (USA)",,United States,116274,155 cm / 63 kg,,,,,,,
Competed in Olympic Games,Female,Sharon•Day (-Monroe),Sharon•Day,"9 June 1985 in Brooklyn, New York, New York (USA)",,United States,116948,180 cm / 73 kg,Asics,,,,,,
Competed in Olympic Games,Female,Sandra•Fong,Sandra•Fong,"15 April 1990 in New York, New York (USA)",,United States,117266,157 cm / 57 kg,,,,,,,
Competed in Olympic Games,Male,James Riley•Blake,James•Blake,"28 December 1979 in Yonkers, New York (USA)",,United States,117556,185 cm / 83 kg,,,,,,,
Competed in Olympic Games,Female,Amanda•Clark,Amanda•Clark,"26 March 1982 in Southampton, New York (USA)",,United States,117739,160 cm / 59 kg,Shelter Island YC,,,,,,
Competed in Olympic Games,Male,"Steven•Coppola, Jr.",Steven•Coppola,"22 May 1984 in Buffalo, New York (USA)",,United States,118137,203 cm / 100 kg,"Vesper Boat Club, Philadelphia (USA)",,,,,,
Competed in Olympic Games,Female,Hanna M.•Thompson (-Word),Hanna•Thompson,"1 November 1983 in Rochester, New York (USA)",,United States,118181,175 cm / 66 kg,,,,,,,
Competed in Olympic Games,Male,"Timothy Frank ""Tim""•Morehouse",Tim•Morehouse,"29 July 1978 in New York, New York (USA)",,United States,118241,188 cm / 91 kg,"Manhattan Fencing Center, New York (USA)",,,,,,
Competed in Olympic Games,Male,Andrew Merrifield•Weibrecht,Andrew•Weibrecht,"10 February 1986 in Saranac Lake, New York (USA)",,United States,118320,170 cm / 86 kg,"New York Ski Education Foundation, United States / Dartmouth","War Horse, The Wombat",,,,,
Competed in Olympic Games,Male,John•Napier,John•Napier,"12 December 1986 in Schenectady, New York (USA)",,United States,118666,190 cm / 100 kg,Ashford,,,,,,
Competed in Olympic Games,Female,Caitlin•Compton (-Gregg),Caitlin•Compton,"7 November 1980 in New York, New York (USA)",,United States,118744,165 cm / 57 kg,"CXC Ski Team, United States / Northern Michigan University",,,,,,
Competed in Olympic Games • Other,Male,Errol•Kerr,Errol•Kerr,"12 April 1986 in Brooklyn, New York, New York (USA)",,Jamaica,118971,175 cm / 95 kg,,,,,,,
Competed in Olympic Games,Male,Matt•Depeters,Matt•Depeters,"20 August 1987 in Buffalo, New York (USA)",,United States,118998,172 cm / 70 kg,Buffalo Ski Club,,,,,,
Competed in Olympic Games,Female,Amanda•Evora,Amanda•Evora,"17 November 1984 in New York, New York (USA)",,United States,119054,152 cm / 45 kg,"Southwest Florida FSC, Ellenton, Florida (USA)",,,,,,
Competed in Olympic Games,Male,Dustin James•Brown,Dustin•Brown,"4 November 1984 in Ithaca, New York (USA)",,United States,119196,183 cm / 94 kg,"Los Angeles Kings, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,Patrick Timothy•Kane,Patrick•Kane,"19 November 1988 in Buffalo, New York (USA)",,United States,119335,180 cm / 82 kg,"Chicago Blackhawks, Chicago (USA)",Buzz,,,,,
Competed in Olympic Games,Male,Ryan•Callahan,Ryan•Callahan,"21 March 1985 in Rochester, New York (USA)",,United States,119361,180 cm / 86 kg,"New York Rangers, New York (USA)",,,,,,
Competed in Olympic Games,Male,John•Daly,John•Daly,"10 June 1985 in Queens, New York, New York (USA)",,United States,119498,175 cm / 79 kg,Plattsburgh State,,,,,,
Competed in Olympic Games,Male,Peter•Frenette,Peter•Frenette,"24 February 1992 in Port Jefferson, New York (USA)",,United States,119538,183 cm / 66 kg,"New York Ski Education Foundation, United States",,,,,,
Competed in Olympic Games,Male,Trevor•Marsicano,Trevor•Marsicano,"5 April 1989 in Ballston Springs, New York (USA)",,United States,119737,172 cm / 75 kg,,,,,,,
Competed in Olympic Games,Female,Jennifer•Anson,Jennifer•Anson,"5 March 1977 in New York, New York (USA)",,Palau,120124,165 cm / 63 kg,,,,,,,
Competed in Olympic Games,Male,Esau Walter•Simpson,Esau•Simpson,"6 October 1990 in Brooklyn, New York, New York (USA)",,Grenada,120831,185 cm / 75 kg,"NSU Sharks, Davie, FL, USA",,,,,,
Competed in Olympic Games,Male,Gotoku•Sakai,Gotoku•Sakai,"14 March 1991 in New York, New York (USA)",,Japan,120941,176 cm / 74 kg,"VfB Stuttgart, Stuttgart (GER)",,,,,酒井•高徳,
Competed in Olympic Games,Female,Heather Ann•Arseth,Heather•Arseth,"9 August 1993 in New York, New York (USA)",,Mauritius,122059,170 cm / 60 kg,"Hurricane Aquatics (Coral Gables, FL, USA)",,,,,,
Competed in Olympic Games,Male,Brandon Jesús•Escobar Amador,Brandon•Escobar,"29 September 1990 in New York, New York (USA)",,Honduras,123281,160 cm / 55 kg,"Team Esco, Long Island City",,,,,,
