Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,Douglas Kent•Weigle,Kent•Weigle,"17 February 1955 in Bethesda, Maryland (USA)",,United States,98866,,Charter Oak Figure Skating Club,,,,,,
Competed in Olympic Games,Male,Philip Raymond•Dulebohn,Philip•Dulebohn,"13 September 1973 in Silver Spring, Maryland (USA)",,United States,101240,175 cm / 75 kg,"University of Delaware FSC, Newark (USA)",,,,,,
Competed in Olympic Games,Male,"John-Paul A. ""J. P.""•Shilling",J. P.•Shilling,"20 December 1971 in Baltimore, Maryland (USA)",,United States,101631,178 cm / 75 kg,,,,,,,
Competed in Olympic Games,Female,"Kathryn Elise ""Katie""•Hoff (-Anderson)",Katie•Hoff,"3 June 1989 in Abingdon, Maryland (USA)",,United States,103232,175 cm / 64 kg,"NBAC, Baltimore (USA)",,,,,,
Competed in Olympic Games,Female,Carol•Cronin,Carol•Cronin,"23 June 1964 in Bethesda, Maryland (USA)",,United States,103964,157 cm / 59 kg,Sail Newport,,,,,,
Competed in Olympic Games,Male,Wyatt•Allen,Wyatt•Allen,"11 January 1979 in Baltimore, Maryland (USA)",,United States,104500,193 cm / 98 kg,"Virginia Cavaliers, Charlottesville (USA)",,,,,,
Competed in Olympic Games,Male,Rhadi Bullard•Ferguson,Rhadi•Ferguson,"3 April 1973 in Rockville, Maryland (USA)",,United States,106759,175 cm / 99 kg,US Olympic Training Centre Judo Club,,,,,,
Competed in Olympic Games,Female,Sara•McMann,Sara•McMann,"24 September 1980 in Takoma Park, Maryland (USA)",,United States,107563,167 cm / 62 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
Competed in Olympic Games,Female,"Kimberley Claire ""Kimmie""•Meissner",Kimmie•Meissner,"4 October 1989 in Towson, Maryland (USA)",,United States,110852,160 cm / 45 kg,"University of Delaware FSC, Newark (USA)",,,,,,
Competed in Olympic Games,Female,Georgia•Gould (-LaBarr),Georgia•Gould,"5 January 1980 in Baltimore, Maryland (USA)",,United States,113130,175 cm / 61 kg,Luna Chix mountain bike team,,,,,,
Competed in Olympic Games,Male,"Robert ""Bobby""•Lea",Bobby•Lea,"17 October 1983 in Easton, Maryland (USA)",,United States,113230,188 cm / 77 kg,"Rite Aid Pro Cycling, (USA) / Maloja Pushbikers, Holzkirchen (GER)",,,,,,
Competed in Olympic Games,Female,Mechelle Chanai•Lewis,Mechelle•Lewis,"20 September 1980 in Fort Washington, Maryland (USA)",,United States,115253,168 cm / 64 kg,"Nike, Beaverton (USA)",,,,,,
Competed in Olympic Games,Male,José Emmanuel•Crescimbeni Barrantes,Emmanuel•Crescimbeni,"25 June 1990 in Gaithersburg, Maryland (USA)",,Peru,115779,175 cm / 73 kg,,,,,,,
Competed in Olympic Games,Female,Afia Neliah•Charles,Afia•Charles,"22 July 1992 in Greenbelt, Maryland (USA)",,Antigua and Barbuda,120123,170 cm / 57 kg,"UCF Knights, Orlando (USA)",,,,,,
Competed in Olympic Games,Female,"Temitope ""Temi""•Fagbenle",Temi•Fagbenle,"8 September 1992 in Baltimore, Maryland (USA)",,Great Britain,123014,192 cm / 79 kg,"Harvard Crimson, Cambridge (USA)",,,,,,
Competed in Olympic Games,Male,Jamele•Mason,Jamele•Mason,"19 October 1989 in Texas, Maryland (USA)",,Puerto Rico,124637,190 cm / 85 kg,,,,,,,
Competed in Olympic Games,Female,Julie Ashley•Zetlin,Julie•Zetlin,"30 June 1990 in Silver Spring, Maryland (USA)",,United States,126515,168 cm / 55 kg,,,,,,,
Competed in Olympic Games,Male,"Matthew Gerald•Centrowitz, Jr.","Matthew•Centrowitz, Jr.","18 October 1989 in Beltsville, Maryland (USA)",,United States,126529,176 cm / 65 kg,"Nike Oregon Project [Portland, OR, USA]",,,,,,
Competed in Olympic Games,Female,Angel Lajuane•McCoughtry,Angel•McCoughtry,"10 September 1986 in Baltimore, Maryland (USA)",,United States,126575,185 cm / 70 kg,"Atlanta Dream, Atlanta (USA)",,,,,,
Competed in Olympic Games,Male,Andrew Douglas•Gemmell,Andrew•Gemmell,"20 February 1991 in Columbia, Maryland (USA)",,United States,126683,183 cm / 73 kg,"Georgia Bulldogs, Athens (USA)",,,,,,
Competed in Olympic Games,Female,Farrah•Hall,Farrah•Hall,"1 November 1981 in Annapolis, Maryland (USA)",,United States,126689,170 cm / 58 kg,"Annapolis YC, Annapolis (USA)",,,,,,
Competed in Olympic Games,Female,Natalie•Dell,Natalie•Dell,"20 February 1985 in Silver Spring, Maryland (USA)",,United States,126804,175 cm / 75 kg,"Riverside Boat Club, Cambridge (USA)",,,,,,
Competed in Olympic Games,Female,Allison•Randall,Allison•Randall,"25 February 1988 in Baltimore, Maryland (USA)",,Jamaica,127136,178 cm / 86 kg,,,,,,,
Competed in Olympic Games • Competed in Youth Olympic Games,Female,Summer•Britcher,Summer•Britcher,"21 March 1994 in Baltimore, Maryland (USA)",,United States,128750,180 cm / 71-77 kg,DeVry University,,,,,,
Competed in Olympic Games,Female,Tanja•Kylliäinen,Tanja•Kylliäinen,"30 January 1993 in Baltimore, Maryland (USA)",,Finland,130072,155 cm / 57 kg,Lappeenrannan Uimarit,,,,,,
Competed in Olympic Games • Other,Female,Jennifer Dugwen•Chieng,Jennifer•Chieng,"29 April 1986 in ?, Maryland (USA)",,Federated States of Micronesia,130193,161 cm / 60 kg,,,,,,,
Competed in Olympic Games,Female,Toni-Ann Natasha•Williams,Toni-Ann•Williams,"20 November 1995 in Randallstown, Maryland (USA)",,Jamaica,130738,155 cm / 52 kg,University of California Golden Bears / United Gymnastix (USA),,,,,,
Competed in Olympic Games,Female,Deajah•Stevens,Deajah•Stevens,"19 May 1995 in Baltimore, Maryland (USA)",,United States,132027,175 cm / 65 kg,University of Oregon,,,,,,
Competed in Olympic Games,Female,Katie•Zaferes (Hursey-),Katie•Zaferes,"9 June 1989 in Hampstead, Maryland (USA)",,United States,132170,173 cm / 59 kg,Joel Filliol Triathlon,,,,,,
Competed in Olympic Games,Female,Helen Louise•Maroulis,Helen•Maroulis,"19 September 1991 in Rockville, Maryland (USA)",,United States,132194,163 cm / 57 kg,"Sunkist Kids Wrestling Club [Scottsdale, AZ, USA]",,,,,,
Competed in Olympic Games,Male,Sovijja•Pou,Sovijja•Pou,"18 July 1995 in Baltimore, Maryland (USA)",,Cambodia,133003,169 cm / 62 kg,"Brown University Bears (Providence, RI, USA)",,,,,,
Competed in Olympic Games,Male,"Joseph ""Joe""•Morris",Joe•Morris,"17 August 1989 in Annapolis, Maryland (USA)",,United States,136345,178 cm / 80 kg,Annapolis Yacht Club [United States of America],,,,,,
Competed in Olympic Games,Male,Chase Tyler•Kalisz,Chase•Kalisz,"7 March 1994 in Baltimore, Maryland (USA)",,United States,136354,193 cm / 86 kg,"NBAC, Baltimore (USA) / NBAC, Baltimore (USA) / Athens Bulldog Swim Club, Hull, Georgia (USA)",,,,,,
Competed in Olympic Games,Male,"John Pete ""Jack""•Conger",Jack•Conger,"26 September 1994 in Rockville, Maryland (USA)",,United States,136360,193 cm / 80 kg,"Texas Longhorns, Austin (USA)",,,,,,
Competed in Olympic Games,Male,Aaron Joseph•Russell,Aaron•Russell,"4 June 1993 in Arbutus, Maryland (USA)",,United States,136382,206 cm / 93 kg,"Sir Safety Umbria Volley, Perugia (ITA)",,,,,,
Competed in Olympic Games,Male,Kyle Frederick•Snyder,Kyle•Snyder,"20 November 1995 in Woodbine, Maryland (USA)",,United States,136404,180 cm / 102 kg,"Ohio State Wrestling [Columbus, OH, USA]",,,,,,
Competed in Youth Olympic Games,Female,McKenna•Mazlo,McKenna•Mazlo,"15 March 2002 in Olney, Maryland (USA)",,United States,139812,,,,,,,,
Competed in Youth Olympic Games,Male,"Samuel ""Sam""•Eckert",Sam•Eckert,"20 September 2002 in Baltimore, Maryland (USA)",,United States,139814,,,,,,,,
Competed in Olympic Games,Female,Nicole•Yeargin,Nicole•Yeargin,"11 August 1997 in Bowie, Maryland (USA)",,Great Britain,142969,,"Pitreavie AAC, Dunfermline (GBR) / USC Trojans, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Female,Christina Ali•Clemons (Manning-),Christina•Clemons,"29 May 1990 in Morningside, Maryland (USA)",,United States,147102,163 cm / 53 kg,,,,,,,
Competed in Olympic Games,Male,"Frances•Tiafoe, Jr.",Frances•Tiafoe,"20 January 1998 in Hyattsville, Maryland (USA)",,United States,147481,188 cm,,,,,,,
