Roles,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
Competed in Olympic Games,Male,"Danny Mack ""Dan""•Gable",Dan•Gable,"25 October 1948 in Waterloo, Iowa (USA)",,United States,60636,175 cm / 68 kg,"Iowa State Cyclones, Ames (USA)",,,,,,
Competed in Olympic Games,Male,"Robert William ""Bob""•Hess",Bob•Hess,"10 November 1910 in Cresco, Iowa (USA)","16 March 1998 in Oregon City, Oregon (USA)",United States,60659,,,,,,,,
Competed in Olympic Games,Male,"William Henry ""Bill""•Koll",Bill•Koll,"12 August 1923 in Fort Dodge, Iowa (USA)","27 September 2003 in State College, Pennsylvania (USA)",United States,60679,,"Iowa State Cyclones, Ames (USA)",,,,,,
Competed in Olympic Games,Male,"Gerald Grant ""Gerry""•Leeman",Gerry•Leeman,"20 June 1922 in Little Cedar, Iowa (USA)","10 October 2008 in Cedar Falls, Iowa (USA)",United States,60688,,"Iowa State Cyclones, Ames (USA)",,,,,,
Competed in Olympic Games,Male,"Alvin Roy ""Allie""•Morrison",Allie•Morrison,"29 June 1904 in Marshalltown, Iowa (USA)","18 April 1966 in Omaha, Nebraska (USA)",United States,60719,,"Illinois Fighting Illini, Champaign (USA)",,,,,,
Competed in Olympic Games,Male,"Roy Thomas ""Tom""•Peckham",Tom•Peckham,"28 December 1943 in Cresco, Iowa (USA)",,United States,60730,188 cm / 87 kg,"Iowa State Cyclones, Ames (USA)",,,,,,
Competed in Olympic Games,Male,"Nathaniel Greene ""Nat""•Pendleton",Nat•Pendleton,"9 August 1895 in Davenport, Iowa (USA)","12 October 1967 in San Diego, California (USA)",United States,60732,,"NYAC, New York (USA)",,,,,,
Competed in Olympic Games,Male,Dale Oren•Thomas,Dale•Thomas,"26 February 1923 in Cedar Rapids, Iowa (USA)","4 March 2004 in Corvallis, Oregon (USA)",United States,60780,172 cm / 84 kg,,,,,,,
Competed in Olympic Games,Male,Kent Harold•Townley,Kent•Townley,"18 January 1930 in Sioux City, Iowa (USA)","26 May 2005 in ?, Georgia (USA)",United States,60783,167 cm / 61 kg,"Iowa State Cyclones, Ames (USA)",,,,,,
Competed in Olympic Games,Male,Jerry Elmer•Winholtz,Jerry•Winholtz,"5 August 1874 in Mount Pleasant, Iowa (USA)",16 June 1962,United States,60800,,"Chicago Central YMCA, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,William Glenn•Waterhouse,William•Waterhouse,"18 April 1893 in Cedar Rapids, Iowa (USA)","9 December 1973 in Berkeley, California (USA)",United States,64109,,Richmond and San Francisco Yacht Clubs,,,,,,
Competed in Olympic Games,Female,Natasha E.•Kaiser-Brown,Natasha•Kaiser-Brown,"14 May 1967 in Des Moines, Iowa (USA)",,United States,77883,175 cm / 59 kg,Southern California Cheetahs,,,,,,
Competed in Olympic Games • Competed in Olympic Games (non-medal events),Male,John Cox•Atlee,John•Atlee,"30 October 1882 in Fort Madison, Iowa (USA)","2 August 1958 in Fort Madison, Iowa (USA)",United States,78054,180 cm / 66 kg,"Princeton Tigers, Princeton (USA)",,,,,,
Competed in Olympic Games,Male,"Richard Alvah ""Dick""•Barber",Dick•Barber,"24 July 1910 in Sibley, Iowa (USA)","22 May 1983 in La Jara, Colorado (USA)",United States,78072,180 cm / 82 kg,"USC Trojans, Los Angeles (USA)",,,,,,
Competed in Olympic Games,Male,Ervin Jeremiah•Barker,Ervin•Barker,"2 June 1883 in Cresco, Iowa (USA)",1961,United States,78074,,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
Competed in Olympic Games,Male,Clarke Briar•Beard,Clarke•Beard,"29 November 1884 in Elwood, Iowa (USA)","November 1978 in Garner, Iowa (USA)",United States,78092,175 cm,"Iowa State Cyclones, Ames (USA)",Biddy,,,,,
Competed in Olympic Games,Male,"Terence Eugene ""Terry""•Beucher",Terry•Beucher,"19 February 1937 in Farmersburg, Iowa (USA)",,United States,78109,185 cm / 91 kg,"US Air Force, (USA)",,,,,,
Competed in Olympic Games,Male,Everett Lewis•Bradley,Everett•Bradley,"19 May 1897 in Cedar Rapids, Iowa (USA)","25 July 1969 in Wichita, Kansas (USA)",United States,78137,178 cm / 79 kg,"Kansas Jayhawks, Lawrence (USA)",,,,,,
Competed in Olympic Games,Male,George Stuart•Bretnall,George•Bretnall,"11 September 1895 in Blairstown, Iowa (USA)","20 March 1974 in Ames, Iowa (USA)",United States,78147,180 cm / 62 kg,"Cornell College, Mount Vernon, Iowa (USA)",,,,,,
Competed in Olympic Games,Male,"Charles Robert ""Charley""•Brookins",Charley•Brookins,"17 September 1899 in Oskaloosa, Iowa (USA)","15 August 1960 in Des Moines, Iowa (USA)",United States,78155,175 cm / 64 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
Competed in Olympic Games,Male,Charles Lindsay•Burroughs,Charles•Burroughs,"3 December 1876 in Washington County, Iowa (USA)","24 November 1902 in Paris XIVe, Paris (FRA)",United States,78179,,"Chicago Maroons, Chicago (USA)",,,,,,
Competed in Olympic Games,Male,Sabin William•Carr,Sabin•Carr,"4 September 1904 in Dubuque, Iowa (USA)","12 September 1983 in Ventura, California (USA)",United States,78204,185 cm / 76 kg,"Yale Bulldogs, New Haven (USA)",,,,,,
