Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2006 Winter Olympics; 2010 Winter Olympics; 2014 Winter Olympics,Female,Emily•Cook,Emily•Cook,"1 July 1979 in Boston, Massachusetts (USA)",,United States,110763,160 cm / 52 kg,FLY Freestyle,,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Male,Tyler•Jewell,Tyler•Jewell,"21 February 1977 in Boston, Massachusetts (USA)",,United States,110888,175 cm / 89 kg,"Boston College Eagles, Chestnut Hill (USA) / SSWSC, Steamboat Springs (USA)",,,,,,
2006 Winter Olympics; 2010 Winter Olympics,Female,Michelle•Gorgone,Michelle•Gorgone,"18 October 1983 in Sudbury, Massachusetts (USA)",,United States,110975,160 cm / 77 kg,,,,,,,
2010 Winter Olympics,Female,Laura•Spector,Laura•Spector,"30 October 1987 in Pittsfield, Massachusetts (USA)",,United States,118536,152 cm / 50 kg,"Olympic Training Center, Lake Placid, NY, United States / Dartmouth University",,,,,,
2010 Winter Olympics,Male,"Charles ""Chuck""•Berkeley",Chuck•Berkeley,"21 August 1976 in Pittsfield, Massachusetts (USA)",,United States,118630,195 cm / 105 kg,Cal-Berkeley,,,,,,
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Male,"Steven Daniel ""Steve""•Langton",Steve•Langton,"15 April 1983 in Malden, Massachusetts (USA)",,United States,118712,188 cm / 105 kg,Northeastern,,,,,,
2010 Winter Olympics,Male,Michael•Morse,Michael•Morse,"2 April 1981 in Boston, Massachusetts (USA)",,United States,119002,172 cm / 75 kg,"Killington Ski Club, Killington Mountain, United States / University of Vermont",,,,,,
2010 Winter Olympics,Female,Erika Lyn•Lawler,Erika•Lawler,"5 February 1987 in Fitchburg, Massachusetts (USA)",,United States,119204,152 cm / 59 kg,"Wisconsin Badgers, Madison (USA)",,,,,,
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Female,Meghan•Duggan,Meghan•Duggan,"3 September 1987 in Danvers, Massachusetts (USA)",,United States,119301,178 cm / 73 kg,"Wisconsin Badgers, Madison (USA) / Boston Blades, Boston (USA) / Boston Pride, Boston (USA)","Megs, Duggs, Alpha",,,,,
2010 Winter Olympics,Male,Ryan•Whitney,Ryan•Whitney,"19 February 1983 in Boston, Massachusetts (USA)",,United States,119309,193 cm / 100 kg,"Anaheim Ducks, Anaheim (USA)",,,,,,
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics; 2022 Winter Olympics,Male,"Christopher ""Chris""•Mazdzer",Chris•Mazdzer,"26 June 1988 in Pittsfield, Massachusetts (USA)",,United States,119429,185 cm / 86 kg,,,,,,,
