Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2010 Winter Olympics; 2014 Winter Olympics; 2018 Winter Olympics,Male,Brian•Hansen,Brian•Hansen,"3 September 1990 in Evanston, Illinois (USA)",,United States,119658,183 cm / 82 kg,"Northbrook Speedskating Club, Northbrook (USA)",,,,,,
2010 Winter Olympics; 2014 Winter Olympics,Male,Jonathan•Kuck,Jonathan•Kuck,"14 March 1990 in Urbana, Illinois (USA)",,United States,119681,183 cm / 79 kg,Illinois,,,,,,
2010 Winter Olympics,Female,"Nancy•Swider-Peltz, Jr.","Nancy•Swider-Peltz, Jr.","10 January 1987 in Maywood, Illinois (USA)",,United States,119705,172 cm / 68 kg,"Pettit National Ice Center, Milwaukee, WI, United States / Wheaton College",,,,,,
2010 Winter Olympics,Female,Katherine•Reutter,Katherine•Reutter,"30 July 1988 in Champaign, Illinois (USA)",,United States,119773,170 cm / 61 kg,Northern Michigan,,,,,,
2010 Winter Olympics; 2018 Winter Olympics,Female,Lana•Gehring,Lana•Gehring,"21 August 1990 in Chicago, Illinois (USA)",,United States,119777,175 cm / 61 kg,"Northbrook Speedskating Club, Northbrook (USA)",,,,,,
2018 Winter Olympics,Female,Moriam Seun•Adigun,Seun•Adigun,"3 January 1987 in Algonquin, Illinois (USA)",,Nigeria,121996,165 cm / 70 kg,"Houston Cougars, Houston (USA)",,,,,,
2014 Winter Olympics; 2018 Winter Olympics,Female,Aja L.•Evans,Aja•Evans,"12 May 1988 in Chicago, Illinois (USA)",,United States,128681,178 cm / 77 kg,,Storm,,,,,
2014 Winter Olympics; 2022 Winter Olympics,Female,Megan•Bozek,Megan•Bozek,"27 March 1991 in Arlington Heights, Illinois (USA)",,United States,128728,173 cm / 77 kg,"Minnesota Golden Gophers, Saint Paul (USA) / KRS Vanke Rays, Mytishchi (RUS)",,,,,,
2014 Winter Olympics; 2018 Winter Olympics; 2022 Winter Olympics,Female,Kendall•Coyne Schofield,Kendall•Coyne Schofield,"25 May 1992 in Oak Lawn, Illinois (USA)",,United States,128730,157 cm / 57 kg,"Northeastern Huskies, Boston (USA) / PWHPA Minnesota, (USA)",Coyner,,,,,
2014 Winter Olympics; 2018 Winter Olympics; 2022 Winter Olympics,Male,Emery Chance•Lehman,Emery•Lehman,"13 June 1996 in Oak Park, Illinois (USA)",,United States,128783,183 cm / 79 kg,Oak Park River Forest High School,,,,,,
2014 Winter Olympics,Male,Patrick•Meek,Patrick•Meek,"10 November 1985 in Evanston, Illinois (USA)",,United States,128785,175 cm / 71 kg,,,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Female,Piper•Gilles,Piper•Gilles,"16 January 1992 in Rockford, Illinois (USA)",,Canada,136857,162 cm / 50 kg,"Scarboro Figure Skating Club, Scarborough, Toronto (CAN)",P2,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Female,Jenny Sarah•Perret,Jenny•Perret,"23 December 1991 in Schaumburg, Illinois (USA)",,Switzerland,138047,163 cm / 60 kg,"CC Glarus, Glarus (SUI)",,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Female,Alexa Paige•Scimeca Knierim,Alexa•Scimeca Knierim,"10 June 1991 in Addison, Illinois (USA)",,United States,138303,157 cm / 46 kg,College of DuPage,,,,,,
2018 Winter Olympics,Female,Bradie•Tennell,Bradie•Tennell,"31 January 1998 in Winfield, Illinois (USA)",,United States,138304,168 cm / 55 kg,McHenry County College,,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Male,Kevin•Bickner,Kevin•Bickner,"23 September 1996 in Lake Forest, Illinois (USA)",,United States,138357,183 cm / 63 kg,DeVry University / Norge Ski Club,,,,,,
2018 Winter Olympics,Male,Michael•Glasder,Michael•Glasder,"27 March 1989 in Lake Forest, Illinois (USA)",,United States,138358,183 cm / 68 kg,DeVry University / Norge Ski Club,Prison Mike,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Male,Casey•Larson,Casey•Larson,"16 December 1998 in Barrington, Illinois (USA)",,United States,138359,178 cm / 64 kg,Norge Ski Club,,,,,,
2022 Winter Olympics,Male,Kailiaosi•Jieke,Kailiaosi•Jieke,"8 March 1991 in Chicago, Illinois (USA)",,People's Republic of China,148089,,"HC Kunlun Red Star, Beijing (CHN)",,,Jake Chelios,,凯利奥斯 •杰克,Oriental
2022 Winter Olympics,Female,"Jessica ""Jesse""•Compher",Jesse•Compher,"1 July 1999 in Northbrook, Illinois (USA)",,United States,149114,,"Boston University Terriers, Boston (USA)",,,,,,
2022 Winter Olympics,Female,Savannah•Harmon,Savannah•Harmon,"27 October 1995 in Downers Grove, Illinois (USA)",,United States,149116,,"PWHPA Minnesota, (USA)",,,,,,
2022 Winter Olympics; 2026 Winter Olympics,Female,"Abigail ""Abbey""•Murphy",Abbey•Murphy,"14 April 2002 in Evergreen Park, Illinois (USA)",,United States,149118,,"Minnesota Golden Gophers, Saint Paul (USA)",,,,,,
2022 Winter Olympics,Male,Patrick Wojciech•Gasienica,Patrick•Gasienica,"28 November 1998 in McHenry, Illinois (USA)","12 June 2023 in Bull Valley, Illinois (USA)",United States,149158,,,,,,,,
2022 Winter Olympics; 2026 Winter Olympics,Male,Ethan•Cepuran,Ethan•Cepuran,"13 May 2000 in Glen Ellyn, Illinois (USA)",,United States,149163,,,,,,,,
