Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2010 Winter Olympics,Male,Ryan Gregory•Malone,Ryan•Malone,"1 December 1979 in Pittsburgh, Pennsylvania (USA)",,United States,119364,193 cm / 100 kg,"Tampa Bay Lightning, Tampa (USA)",Bugsy,,,,,
2014 Winter Olympics,Male,Johnny•Quinn,Johnny•Quinn,"6 November 1983 in Harrisburg, Pennsylvania (USA)",,United States,128685,183 cm / 100 kg,,,,,,,
2014 Winter Olympics,Male,Nathan•Bartholomay,Nathan•Bartholomay,"18 May 1989 in Newtown, Pennsylvania (USA)",,United States,128724,175 cm / 81 kg,"Southwest Florida FSC, Ellenton, Florida (USA)",,,,,,
2014 Winter Olympics; 2018 Winter Olympics,Male,Jayson•Terdiman,Jayson•Terdiman,"21 December 1988 in East Stroudsburg, Pennsylvania (USA)",,United States,128754,170 cm / 71 kg,,,,,,,
2018 Winter Olympics,Male,Adam Richard•Rippon,Adam•Rippon,"11 November 1989 in Scranton, Pennsylvania (USA)",,United States,138308,170 cm / 66 kg,"Skating Club of New York, New York (USA)",,,,,,
2018 Winter Olympics,Male,Ryan•Gunderson,Ryan•Gunderson,"16 August 1985 in Philadelphia, Pennsylvania (USA)",,United States,138332,175 cm / 77 kg,"Brynäs IF, Gävle (SWE)",,,,,,
2018 Winter Olympics,Male,Chad Edward•Kolarik,Chad•Kolarik,"26 January 1986 in Abington, Pennsylvania (USA)",,United States,138333,180 cm / 84 kg,"Adler Mannheim, Mannheim (GER)",,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Male,Brian Thomas•O'Neill,Brian•O'Neill,"1 June 1988 in Philadelphia, Pennsylvania (USA)",,United States,138338,175 cm / 79 kg,"Jokerit, Helsinki (FIN)",,,,,,
2018 Winter Olympics,Male,Ryan•Zapolski,Ryan•Zapolski,"11 November 1986 in Erie, Pennsylvania (USA)",,United States,138346,183 cm / 92 kg,"Jokerit, Helsinki (FIN)",,,,,,
2018 Winter Olympics,Male,Andrew•Sherk,Andrew•Sherk,"15 April 1992 in Fort Washington, Pennsylvania (USA)",,United States,138350,173 cm / 73 kg,,,,,,,
2018 Winter Olympics; 2022 Winter Olympics,Male,John-Henry•Krueger,John-Henry•Krueger,"27 March 1995 in Pittsburgh, Pennsylvania (USA)",,Hungary United States,138385,178 cm / 75 kg,"Bridge Academy, Ferencvárosi TC",,,,,,
2026 Winter Olympics,Male,Matthew•Greiner,Matthew•Greiner,"5 November 2003 in Abington, Pennsylvania (USA)",,United States,139817,,,,,,,,
2022 Winter Olympics,Female,Sylvia•Hoffman,Sylvia•Hoffman,"29 June 1989 in Philadelphia, Pennsylvania (USA)",,United States,149068,,,,,,,,
2026 Winter Olympics,Male,Andrew•Heo,Andrew•Heo,"7 March 2001 in Warrington, Bucks County, Pennsylvania (USA)",,United States,149170,,,,,,,,
2026 Winter Olympics,Female,Jasmine Shavaugh'ne•Jones,Jasmine•Jones,"9 July 1996 in Greensburg, Pennsylvania (USA)",,United States,157206,170 cm,,,,,,,
2026 Winter Olympics,Female,Taylor•Anderson-Heide,Taylor•Anderson-Heide,"25 February 1995 in Philadelphia, Pennsylvania (USA)",,United States,2300976,,,,,,,,
2026 Winter Olympics,Female,Isabeau•Levito,Isabeau•Levito,"3 March 2007 in Philadelphia, Pennsylvania (USA)",,United States,157225,,,,,,,,
2026 Winter Olympics,Female,Ava•McNaughton,Ava•McNaughton,"27 October 2004 in Wexford, Pennsylvania (USA)",,United States,157235,183 cm,University of Wisconsin (USA),,,,,,
2026 Winter Olympics,Male,Dan•Barefoot,Dan•Barefoot,"4 June 1990 in Geistown, Pennsylvania (USA)",,United States,157309,178 cm,,,,,,,
