Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1960 Summer Olympics; 1964 Summer Olympics; 1968 Summer Olympics,Male,Ralph Harold•Boston,Ralph•Boston,"9 May 1939 in Laurel, Mississippi (USA)","30 April 2023 in Peachtree City, Georgia (USA)",United States,78130,187 cm / 74 kg,"Southern California Striders, Anaheim (USA)",,,,,,
1928 Summer Olympics; 1932 Summer Olympics,Male,"Sidney Shepherd ""Sid""•Bowman",Sid•Bowman,"8 June 1907 in Brookhaven, Mississippi (USA)","29 April 1986 in Hammond, Louisiana (USA)",United States,78135,175 cm / 70 kg,"LSU Tigers, Baton Rouge (USA)",Snaky,,,,,
1956 Summer Olympics; 1960 Summer Olympics,Male,Lee Quincy•Calhoun,Lee•Calhoun,"23 February 1933 in Laurel, Mississippi (USA)","21 June 1989 in Erie, Pennsylvania (USA)",United States,78189,185 cm / 75 kg,"North Carolina Central University, Durham (USA)",,,,,,
1924 Summer Olympics,Male,"Commodore Shelton ""Com""•Cochran",Com•Cochran,"2 January 1902 in Richton, Mississippi (USA)","3 January 1969 in San Francisco, California (USA)",United States,78237,185 cm / 75 kg,"Olympic Club, San Francisco (USA)",Racehorse,,,,,
1948 Summer Olympics,Male,"Leroy Braxton ""Roy""•Cochran",Roy•Cochran,"6 January 1919 in Richton, Mississippi (USA)","26 September 1981 in Gig Harbor, Washington (USA)",United States,78238,178 cm / 70 kg,"LAAC, Los Angeles (USA)",,,,,,
1972 Summer Olympics,Male,John Melvin•Craft,John•Craft,"24 March 1947 in Laurel, Mississippi (USA)",,United States,78274,183 cm / 70 kg,"Chicago Track Club, Chicago (USA)",,,,,,
1992 Summer Olympics,Male,"Anthony Michael ""Tony""•Dees",Tony•Dees,"6 August 1963 in Pascagoula, Mississippi (USA)",,United States,78313,193 cm / 90 kg,"Nike, Beaverton (USA)",,,,,,
1928 Summer Olympics; 1932 Summer Olympics,Male,"Edward Lansing ""Ed""•Gordon, Jr.",Ed•Gordon,"1 July 1908 in Jackson, Mississippi (USA)","5 September 1971 in Detroit, Michigan (USA)",United States,78463,190 cm / 82 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,Glenn Foster•Hardin,Glenn•Hardin,"1 July 1910 in Derma, Mississippi (USA)","6 March 1975 in Baton Rouge, Louisiana (USA)",United States,78512,188 cm / 75 kg,"LSU Tigers, Baton Rouge (USA)",Slats,,,,,
1960 Summer Olympics; 1964 Summer Olympics,Male,Hayes Wendell•Jones,Hayes•Jones,"4 August 1938 in Starkville, Mississippi (USA)",,United States,78624,180 cm / 76 kg,Detroit Varsity Club,,,,,,
1936 Summer Olympics,Male,Earle Elmer•Meadows,Earle•Meadows,"29 June 1913 in Corinth, Mississippi (USA)","11 November 1992 in Fort Worth, Texas (USA)",United States,78776,185 cm / 72 kg,"USC Trojans, Los Angeles (USA)",,,,,,
1928 Summer Olympics,Male,"Sidney ""Sid""•Robinson",Sid•Robinson,"6 December 1902 in Winona, Mississippi (USA)","9 January 1982 in Cleveland, Ohio (USA)",United States,78965,175 cm / 66 kg,"NYAC, New York (USA)",,,,,,
1924 Summer Olympics,Male,"Donald Magruder ""Don""•Scott",Don•Scott,"5 November 1894 in Woodville, Mississippi (USA)","8 October 1980 in San Antonio, Texas (USA)",United States,79008,188 cm / 73 kg,"US Army, (USA)",,,,,,
1936 Summer Olympics,Male,"John ""Jack""•Torrance",Jack•Torrance,"20 June 1912 in Weathersby, Mississippi (USA)","10 November 1969 in Baton Rouge, Louisiana (USA)",United States,79136,190 cm / 138 kg,"LSU Tigers, Baton Rouge (USA)",Baby Jack,,,,,
1956 Summer Olympics,Male,"Jerome Douglas•Walters, Sr.",Jerome•Walters,"9 April 1930 in Itta Bena, Mississippi (USA)","5 March 1998 in Las Vegas, Nevada (USA)",United States,79166,175 cm / 60 kg,"Southern California Striders, Anaheim (USA)",Sonny,,,,,
1964 Summer Olympics,Male,Ulis C.•Williams,Ulis•Williams,"24 October 1941 in Hollandale, Mississippi (USA)",,United States,79199,185 cm / 75 kg,"Southern California Striders, Anaheim (USA)",,,,,,
2000 Summer Olympics,Male,Antonio Keithflen•McDyess,Antonio•McDyess,"7 September 1974 in Quitman, Mississippi (USA)",,United States,82806,202 cm / 109 kg,"Denver Nuggets, Denver (USA)",Dice,,,,,
2000 Summer Olympics,Male,Floyd Wayne•Heard,Floyd•Heard,"24 March 1966 in West Point, Mississippi (USA)",,United States,89134,178 cm / 71 kg,"Santa Monica Track Club, Santa Monica (USA)",,,,,,
2000 Summer Olympics,Male,Roy Edward•Oswalt,Roy•Oswalt,"29 August 1977 in Kosciusko, Mississippi (USA)",,United States,89745,180 cm / 77 kg,Round Rock Express,,,,,,
2000 Summer Olympics,Male,"Timothy R. ""Tim""•Young",Tim•Young,"15 October 1973 in Gulfport, Mississippi (USA)",,United States,89753,172 cm / 77 kg,"Pawtucket Red Sox, Pawtucket (USA)",,,,,,
2004 Summer Olympics,Female,Joanne•Aluka (-White),Joanne•Aluka,"26 April 1979 in Jackson, Mississippi (USA)",,Nigeria,103112,181 cm / 89 kg,"Gafanna de Nazare, POR",,,,,,
2004 Summer Olympics,Female,"Collyn ""Whitly""•Loper",Whitly•Loper,"31 December 1986 in Jackson, Mississippi (USA)",,United States,104710,162 cm / 61 kg,,,,,,,
2004 Summer Olympics,Male,James Daniel•Parker,James•Parker,"3 December 1975 in Biloxi, Mississippi (USA)","19 August 2023 in Huntsville, Utah (USA)",United States,105563,182 cm / 111 kg,"US Air Force, (USA)",,,,,,
2004 Summer Olympics,Male,"Otis•Harris, Jr.",Otis•Harris,"30 June 1982 in Edwards, Mississippi (USA)",,United States,105653,185 cm / 83 kg,"South Carolina Gamecocks, Columbia (USA) / Nike, Beaverton (USA)",,,,,,
2004 Summer Olympics,Female,Moushaumi•Robinson,Moushaumi•Robinson,"13 April 1981 in Hattiesburg, Mississippi (USA)",,United States,107779,170 cm / 59 kg,"Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics,Male,"William Gilbert ""Gil""•Stovall",Gil•Stovall,"3 June 1986 in Tupelo, Mississippi (USA)",,United States,115762,175 cm / 68 kg,"Athens Bulldog Swim Club, Hull, Georgia (USA)",,,,,,
2012 Summer Olympics,Female,Bianca•Knight,Bianca•Knight,"2 January 1989 in Jackson, Mississippi (USA)",,United States,126533,160 cm / 63 kg,"adidas, Herzogenaurach (GER)",,,,,,
2012 Summer Olympics,Male,"David Pretrell ""Trell""•Kimmons",Trell•Kimmons,"13 July 1985 in Coldwater, Mississippi (USA)",,United States,127101,173 cm / 77 kg,,,,,,,
2016 Summer Olympics,Female,"Frentorish ""Tori""•Bowie",Tori•Bowie,"27 August 1990 in Jackson, Mississippi (USA)","23 April 2023 in Winter Garden, Florida (USA)",United States,132052,175 cm / 58 kg,"adidas, Herzogenaurach (GER)",,,,,,
2020 Summer Olympics; 2024 Summer Olympics,Female,Paige•Madden,Paige•Madden,"22 October 1998 in Jackson, Mississippi (USA)",,United States,147280,,"Virginia Cavaliers, Charlottesville (USA)",,,,,,
