Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics; 2016 Summer Olympics; 2020 Summer Olympics,Male,Jesse Aaron•Smith,Jesse•Smith,"27 April 1983 in Kailua, Hawaii (USA)",,United States,109483,194 cm / 105 kg,"Pepperdine Waves, Malibu (USA) / NYAC, New York (USA) / RN Savona, Savona (ITA)",,,,,,
2008 Summer Olympics,Female,"Natasha Kanani Janine ""Tasha""•Kai",Tasha•Kai,"22 May 1983 in Kahuku, Hawaii (USA)",,United States,111212,170 cm / 66 kg,"Hawaii Rainbow Wahine, Honolulu (USA)",,,,,,
2008 Summer Olympics,Male,Taylor•Takata,Taylor•Takata,"6 April 1982 in Honolulu, Hawaii (USA)",,United States,112806,165 cm / 68 kg,,,,,,,
2008 Summer Olympics,Male,Jared J.•Heine,Jared•Heine,"6 September 1984 in Honolulu, Hawaii (USA)",,Marshall Islands,115614,179 cm / 70 kg,Kamehameha Swim Club (USA),,,,,,
2008 Summer Olympics,Male,Daniel Zane•Coakley,Daniel•Coakley,"13 December 1989 in Hilo, Hawaii (USA)",,Philippines,115845,185 cm / 79 kg,,,,,,,
2008 Summer Olympics,Female,Joan Christel•Simms,Christel•Simms,"20 September 1990 in ʻEwa Beach, Hawaii (USA)",,Philippines,115967,170 cm / 68 kg,"Hawaii Swimming Club, USA",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Clarissa Kyoko Mei Ling•Chun,Clarissa•Chun,"27 August 1981 in Honolulu, Hawaii (USA)",,United States,116986,150 cm / 48 kg,"Sunkist Kids Wrestling Club, Scottsdale (USA)",,,,,,
2012 Summer Olympics,Male,Keitani•Graham,Keitani•Graham,"1 February 1980 in Kealakekua, Hawaii (USA)","7 December 2012 in ?, Chuuk (FSM)",Federated States of Micronesia,123707,173 cm / 84 kg,,,,,,,
2012 Summer Olympics,Female,Tamari•Miyashiro,Tamari•Miyashiro,"8 July 1987 in Honolulu, Hawaii (USA)",,United States,126586,170 cm / 73 kg,"BKS Stal Bielsko-Biała, Bielsko-Biała (POL)",Tama-T,,,,,
2012 Summer Olympics; 2016 Summer Olympics,Male,"James ""Jimmy""•Feigen",Jimmy•Feigen,"26 September 1989 in Hilo, Hawaii (USA)",,United States,126677,196 cm / 98 kg,"Texas Longhorns, Austin (USA)",,,,,,
