Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2004 Summer Olympics,Female,Terin Marie•Humphrey,Terin•Humphrey,"14 August 1986 in Saint Joseph, Missouri (USA)",,United States,107147,152 cm / 43 kg,Great American Gymnastics Express,,,,,,
2004 Summer Olympics,Female,Courtney Lynn•McCool,Courtney•McCool,"1 April 1988 in Kansas City, Missouri (USA)",,United States,107149,154 cm / 43 kg,Great American Gymnastics Express,,,,,,
2004 Summer Olympics,Male,Jared George•Theodorakos,Jared•Theodorakos,"15 March 1981 in St. Louis, Missouri (USA)",,Greece,108323,192 cm / 99 kg,"Helena Brewers, Helena (USA)",,,,,,
2004 Summer Olympics,Female,Katina Lynn•Kramos,Katina•Kramos,"12 July 1972 in Kansas City, Missouri (USA)",,Greece,109106,173 cm / 73 kg,"Southwest Missouri University, USA",,,,,,
2004 Summer Olympics,Male,"Phillip Daniel ""Phil""•Eatherton",Phil•Eatherton,"2 January 1974 in Kirkwood, Missouri (USA)",,United States,109328,205 cm / 97 kg,"Numanica Soria, ESP",,,,,,
2004 Summer Olympics,Female,"Tamara ""Tammy""•Crow (-DeClercq)",Tammy•Crow,"3 February 1977 in St. Louis, Missouri (USA)",,United States,109569,160 cm / 48 kg,"Walnut Creek Aquanots/University of California, Berkeley",,,,,,
2008 Summer Olympics,Female,Lori Christine•Chalupny,Lori•Chalupny,"29 January 1984 in St. Louis, Missouri (USA)",,United States,111214,163 cm / 61 kg,River Cities Futbol Club,,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Female,Candace Nicole•Parker (-Williams-),Candace•Parker,"19 April 1986 in St. Louis, Missouri (USA)",,United States,111849,193 cm / 80 kg,"Los Angeles Sparks, Los Angeles (USA)",Candy,,,,,
2008 Summer Olympics,Female,"Rebecca ""Becky""•Holder",Becky•Holder,"24 April 1969 in Fort Leonard Wood, Missouri (USA)",,United States,111886,165 cm / 68 kg,,,,,,,
2008 Summer Olympics,Male,"Jacob Joseph ""Jake""•Arrieta",Jake•Arrieta,"6 March 1986 in Farmington, Missouri (USA)",,United States,113425,193 cm / 102 kg,"Frederick Keys, Frederick (USA)",,,,,,
2008 Summer Olympics,Male,Scott Joseph•Touzinsky,Scott•Touzinsky,"22 April 1982 in St. Louis, Missouri (USA)",,United States,114346,198 cm / 86 kg,"Ach Volley, SLO",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,Christian•Cantwell,Christian•Cantwell,"30 September 1980 in Jefferson City, Missouri (USA)",,United States,114511,193 cm / 154 kg,"Nike, Beaverton (USA)",,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,"Matthew ""Matt""•Tegenkamp",Matt•Tegenkamp,"19 January 1982 in Lee's Summit, Missouri (USA)",,United States,115330,186 cm / 68 kg,"Nike, Beaverton (USA) / Oregon Track Club, Eugene (USA)",,,,,,
2008 Summer Olympics,Female,Sarah•Haskins (-Kortuem),Sarah•Haskins,"13 March 1981 in St. Louis, Missouri (USA)",,United States,116179,170 cm / 58 kg,,,,,,,
2008 Summer Olympics; 2012 Summer Olympics,Male,Spenser Thomas•Mango,Spenser•Mango,"6 July 1986 in St. Louis, Missouri (USA)",,United States,117141,157 cm / 55 kg,Gator USOEC Marquette,,,,,,
