Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1988 Summer Olympics,Male,Gary F.•Morgan,Gary•Morgan,"7 January 1960 in Clarkston, Michigan (USA)",,United States,78810,188 cm / 74 kg,"NYAC, New York (USA)",,,,,,
1976 Summer Olympics; 1984 Summer Olympics; 1988 Summer Olympics,Male,"Lawrence Ellwyne ""Larry""•Myricks",Larry•Myricks,"10 March 1956 in Clinton, Michigan (USA)",,United States,78834,186 cm / 82 kg,Mississippi College/Bud Light America,,,,,,
1932 Summer Olympics; 1936 Summer Olympics,Male,Eino Iisakki Walter•Pentti,Eino•Pentti,"18 October 1906 in Ironwood, Michigan (USA)","24 January 1993 in New York, New York (USA)",United States,78889,172 cm / 60 kg,"Millrose AA, New York (USA)",,,,,,
1948 Summer Olympics,Male,"William Franklin ""Bill""•Porter, III",Bill•Porter,"24 March 1926 in Jackson, Michigan (USA)","10 March 2000 in Irvine, California (USA)",United States,78912,190 cm / 73 kg,"Northwestern Wildcats, Evanston (USA)",,,,,,
1924 Summer Olympics; 1928 Summer Olympics,Male,Jackson Volney•Scholz,Jackson•Scholz,"15 March 1897 in Buchanan, Michigan (USA)","26 October 1986 in Delray Beach, Florida (USA)",United States,79001,172 cm / 61 kg,"NYAC, New York (USA)",,,,,,
1968 Summer Olympics,Male,"Louis Cohn ""Lou""•Scott",Lou•Scott,"4 September 1945 in Detroit, Michigan (USA)",,United States,79010,170 cm / 68 kg,Motor City Striders,,,,,,
1976 Summer Olympics,Male,"Peter Carlton ""Pete""•Shmock",Pete•Shmock,"29 April 1950 in Detroit, Michigan (USA)",,United States,79038,188 cm / 120 kg,Tobias Striders,,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,Calvin•Smith,Calvin•Smith,"8 January 1961 in Bolton, Michigan (USA)",,United States,79052,178 cm / 69 kg,Team adidas/Tyson International,,,,,,
1992 Summer Olympics,Male,Quincy Dushawn•Watts,Quincy•Watts,"19 June 1970 in Detroit, Michigan (USA)",,United States,79172,190 cm / 88 kg,"USC Trojans, Los Angeles (USA)",,,,,,
1948 Summer Olympics; 1952 Summer Olympics; 1956 Summer Olympics,Male,Adolf John•Weinacker,Adolf•Weinacker,"29 October 1928 in Detroit, Michigan (USA)",11 September 2023,United States,79176,183 cm / 73 kg,"Michigan State Spartans, East Lansing (USA) / US Air Force, (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Male,Todd Dwayne•Williams,Todd•Williams,"7 March 1969 in Detroit, Michigan (USA)",,United States,79198,178 cm / 66 kg,"adidas, Herzogenaurach (GER)",,,,,,
1948 Summer Olympics,Male,Lorenzo Christopher•Wright,Lorenzo•Wright,"9 December 1926 in Detroit, Michigan (USA)","27 March 1972 in Detroit, Michigan (USA)",United States,79218,173 cm / 70 kg,"Wayne State Warriors, Detroit (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Female,"Constance Anne ""Connie""•Paraskevin-Young",Connie•Paraskevin-Young,"4 July 1961 in Detroit, Michigan (USA)",,United States,82028,160 cm / 55 kg,,,,,,,
2000 Summer Olympics,Male,"Steven Delano ""Steve""•Smith",Steve•Smith,"31 March 1969 in Highland Park, Michigan (USA)",,United States,82808,200 cm / 100 kg,"Portland Trail Blazers, Portland (USA)",Smitty from the City,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Male,Coby•Miller,Coby•Miller,"19 October 1976 in Ackerman, Michigan (USA)",,United States,89151,168 cm / 68 kg,"Nike, Beaverton (USA)",,,,,,
2000 Summer Olympics,Male,Savanté•Stringfellow,Savanté•Stringfellow,"6 November 1978 in Jackson, Michigan (USA)",,United States,89167,191 cm / 84 kg,"NYAC, New York (USA)",,,,,,
2000 Summer Olympics,Male,"Michael Arthur ""Mike""•Kinkade",Mike•Kinkade,"6 May 1973 in Livonia, Michigan (USA)",,United States,89741,182 cm / 95 kg,"Binghamton Mets, Binghamton (USA)",,,,,,
1992 Summer Olympics; 2000 Summer Olympics,Male,"James Monroe ""J'me""•Carney",J'me•Carney,"29 November 1968 in Detroit, Michigan (USA)",,United States,90536,172 cm / 67 kg,Shaklee,,,,,,
2000 Summer Olympics,Female,Ann•Trombley,Ann•Trombley,"22 November 1963 in Saginaw, Michigan (USA)",,United States,90544,160 cm / 56 kg,,,,,,,
2000 Summer Olympics,Male,Abel•Sánchez Vargas,Abel•Sánchez,"31 October 1971 in Lansing, Michigan (USA)",,Peru,90614,168 cm / 64 kg,,,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Female,"Kathryn Michele ""Kate""•Sobrero-Markgraf",Kate•Sobrero-Markgraf,"23 August 1976 in Pontiac, Michigan (USA)",,United States,90956,170 cm / 61 kg,"Boston Breakers, Boston (USA) / Notre Dame Fighting Irish, South Bend (USA)",,,,,,
2000 Summer Olympics; 2004 Summer Olympics,Male,Martin David•Boonzaayer,Martin•Boonzaayer,"1 November 1972 in Kalamazoo, Michigan (USA)",,United States,92444,185 cm / 111 kg,Cohen's Judo Club,,,,,,
2000 Summer Olympics,Female,Torrey A.•Folk (-Palmer),Torrey•Folk,"10 December 1973 in Ann Arbor, Michigan (USA)",,United States,92716,183 cm / 77 kg,"Rice Owls, Houston (USA)",,,,,,
2000 Summer Olympics,Male,"David ""Dave""•Simon",Dave•Simon,"2 December 1979 in West Bloomfield Township, Michigan (USA)",,United States,92734,198 cm / 99 kg,Princeton Training Centre,,,,,,
2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,Daryl Lee•Szarenski,Daryl•Szarenski,"14 March 1968 in Saginaw, Michigan (USA)",,United States,93190,180 cm / 93 kg,"USA Army Markmanship Unit, Fort Benning, Georgia",,,,,,
2000 Summer Olympics,Male,"Nicholas Edward ""Nick""•Radkewich",Nick•Radkewich,"10 January 1971 in Royal Oak, Michigan (USA)",,United States,94335,172 cm / 70 kg,,,,,,,
2000 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics; 2016 Summer Olympics,Female,Serena Jamika•Williams,Serena•Williams,"26 September 1981 in Saginaw, Michigan (USA)",,United States,94424,175 cm / 70 kg,,,,,,,
2004 Summer Olympics,Female,Rachel•Komisarz,Rachel•Komisarz,"5 December 1976 in Warren, Michigan (USA)",,United States,103252,172 cm / 65 kg,Lakeside Seahawks,,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,Peter William•Vanderkaay,Peter•Vanderkaay,"12 February 1984 in Royal Oak, Michigan (USA)",,United States,103587,193 cm / 95 kg,"Club Wolverine, Ann Arbor",,,,,,
2004 Summer Olympics,Female,Carly•Piper (-Ryan),Carly•Piper,"23 September 1983 in Grosse Pointe, Michigan (USA)",,United States,103787,187 cm / 81 kg,Wisconsin Aquatics,,,,,,
2004 Summer Olympics,Female,"Katherine ""Kate""•Mackenzie",Kate•Mackenzie,"10 April 1975 in Novi, Michigan (USA)",,United States,104173,177 cm / 76 kg,"NYAC, New York (USA)",,,,,,
2004 Summer Olympics,Male,Steve•Warner,Steve•Warner,"24 May 1978 in Livonia, Michigan (USA)",,United States,104428,190 cm / 72 kg,Princeton Training Centre,,,,,,
2004 Summer Olympics,Male,"Jeffrey ""Jeff""•Smoke",Jeff•Smoke,"3 December 1977 in Niles, Michigan (USA)",,United States,105217,190 cm / 87 kg,"US Olympic Training Centre, Chula Vista, California",,,,,,
2004 Summer Olympics,Male,Alan•Webb,Alan•Webb,"13 January 1983 in Ann Arbor, Michigan (USA)",,United States,105610,175 cm / 63 kg,"Nike, Beaverton (USA)",,,,,,
2004 Summer Olympics; 2008 Summer Olympics; 2012 Summer Olympics,Male,Dathan James•Ritzenhein,Dathan•Ritzenhein,"30 December 1982 in Grand Rapids, Michigan (USA)",,United States,105703,173 cm / 55 kg,"Nike, Beaverton (USA)",,,,,,
2004 Summer Olympics,Male,Paul Anthony•Terek,Paul•Terek,"20 October 1979 in Livonia, Michigan (USA)",,United States,105779,190 cm / 90 kg,World's Greatest Athlete Decathlon Club,,,,,,
2004 Summer Olympics,Male,Andre•Dirrell,Andre•Dirrell,"9 July 1983 in Flint, Michigan (USA)",,United States,106298,185 cm / 74 kg,,The Matrix,,,,,
2004 Summer Olympics,Male,Ludovic•Martin,Ludovic•Martin,"25 October 1983 in Detroit, Michigan (USA)",,Switzerland,108559,171 cm / 65 kg,FSC Actigym Ecublens,,,,,,
2008 Summer Olympics,Female,Carrie•Howe,Carrie•Howe,"13 May 1981 in Grosse Pointe, Michigan (USA)",,United States,111707,168 cm / 54 kg,Grosse Pointe Yacht Club,,,,,,
