Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1996 Summer Olympics,Male,Artemus•de Almeida,Artemus•de Almeida,"9 May 1969 in Atlanta, Georgia (USA)",,Brazil,11812,170 cm / 68 kg,"Hípica Rio Clario, So Paulo",,,,,,
1996 Summer Olympics,Female,Andrea•Wieland,Andrea•Wieland,"25 July 1969 in Atlanta, Georgia (USA)",,United States,20377,165 cm / 59 kg,,,,,,,
1928 Summer Olympics,Male,Edward Willis•Barnett,Edward•Barnett,"8 May 1899 in Atlanta, Georgia (USA)","8 November 1987 in Birmingham, Alabama (USA)",United States,23655,,AMA Fencers,,,,,,
1996 Summer Olympics,Female,"Rebecca Ann ""Becky""•Turner (-Buckland)",Becky•Turner,"17 September 1977 in Marietta, Georgia (USA)",,United States,29296,,U.S. Rhythmic National Group,,,,,,
1936 Summer Olympics,Male,John Paul•Austin,Paul•Austin,"14 February 1915 in LaGrange, Georgia (USA)","26 December 1985 in Atlanta, Georgia (USA)",United States,40536,,"Riverside Boat Club, Cambridge (USA)",,,,,,
1956 Summer Olympics,Male,"Thomas Jackson ""Tom""•Charlton, Jr.",Tom•Charlton,"12 July 1934 in Savannah, Georgia (USA)",,United States,40582,183 cm / 81 kg,"Yale Bulldogs, New Haven (USA)",,,,,,
1952 Summer Olympics,Male,"William Beauford ""Bill""•Fields",Bill•Fields,"6 August 1929 in Forsyth, Georgia (USA)","20 November 1992 in Gainesville, Georgia (USA)",United States,40648,,"US Navy, (USA)",,,,,,
1984 Summer Olympics,Male,"Robert C. ""Bob""•Jaugstetter",Bob•Jaugstetter,"15 June 1948 in Savannah, Georgia (USA)",,United States,40720,159 cm / 49 kg,"Northeastern Huskies, Boston (USA)",,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Female,Jean Aurea•Foster,Jean•Foster,"13 October 1972 in Columbus, Georgia (USA)",,United States,44577,155 cm / 60 kg,,,,,,,
1984 Summer Olympics,Female,Gloria Kay•Parmentier (-Crabb),Gloria•Parmentier,"22 March 1958 in Columbus, Georgia (USA)",,United States,44583,165 cm / 61 kg,"US Army, (USA)",,,,,,
1996 Summer Olympics,Male,David•Alcoriza,David•Alcoriza,"13 October 1968 in Columbus, Georgia (USA)",,United States,44596,180 cm / 73 kg,"US Army, (USA)",,,,,,
1984 Summer Olympics; 1988 Summer Olympics,Male,Todd Leddie•Bensley,Todd•Bensley,"26 September 1960 in Augusta, Georgia (USA)",,United States,44616,183 cm / 95 kg,,,,,,,
1960 Summer Olympics,Female,"Patricia ""Patty""•Kempner",Patty•Kempner,"24 August 1942 in Augusta, Georgia (USA)",,United States,51081,160 cm / 56 kg,Kristensen Swim School,,,,,,
1992 Summer Olympics; 2000 Summer Olympics,Female,Ashley Tara•Tappin (-Doussan),Ashley•Tappin,"18 December 1974 in Marietta, Georgia (USA)",,United States,51214,178 cm / 66 kg,,,,,,,
1996 Summer Olympics,Male,"Thomas ""Carlton""•Bruner",Carlton•Bruner,"1 February 1972 in Atlanta, Georgia (USA)",,United States,51280,175 cm / 55 kg,Club Wolverine,,,,,,
1984 Summer Olympics,Male,David Erwin•Larson,David•Larson,"25 June 1959 in Jesup, Georgia (USA)",,United States,51456,190 cm / 79 kg,"Florida Gators, Gainesville (USA)",,,,,,
1984 Summer Olympics,Male,"Stephen K. ""Steve""•Lundquist",Steve•Lundquist,"20 February 1961 in Atlanta, Georgia (USA)",,United States,51470,188 cm / 83 kg,"SMU Mustangs, Dallas (USA)",Lunk,,,,,
1956 Summer Olympics,Male,Jack Weyman•Nelson,Jack•Nelson,"8 November 1931 in Chickamauga, Georgia (USA)","5 November 2014 in Pompano Beach, Florida (USA)",United States,51505,162 cm / 73 kg,North Carolina Athletic Club,,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Male,"Michael Allen ""Mike""•Wall",Mike•Wall,"1 February 1946 in Atlanta, Georgia (USA)",,United States,51606,188 cm / 77 kg,"Santa Clara SC, Santa Clara (USA)",,,,,,
1928 Summer Olympics,Male,David King•Young,David•Young,"20 April 1907 in Atlanta, Georgia (USA)","16 January 1988 in San Antonio, Texas (USA)",United States,51628,,"NYAC, New York (USA)",,,,,,
1956 Summer Olympics,Male,Paul Edward•Anderson,Paul•Anderson,"17 October 1932 in Toccoa, Georgia (USA)","15 August 1994 in Vidalia, Georgia (USA)",United States,56950,178 cm / 141 kg,,The Georgia Peach,,,,,
1996 Summer Olympics,Male,Thomas Richard•Ingalsbe,Thomas•Ingalsbe,"16 November 1969 in Marietta, Georgia (USA)",,United States,56987,195 cm / 152 kg,Coffee's Gym,,,,,,
1996 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Male,"Christopher ""Chris""•Rast",Chris•Rast,"21 May 1972 in Columbus, Georgia (USA)",,Switzerland United States,63404,178 cm / 69 kg,Regatta Club Oberhofen,,,,,,
1952 Summer Olympics,Male,John Sidney•Reid,John•Reid,"27 November 1918 in Atlanta, Georgia (USA)","17 May 1954 in Miami, Florida (USA)",United States,63426,,,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Female,"Jane Kimberley ""Kim""•Batten",Kim•Batten,"29 March 1969 in McRae, Georgia (USA)",,United States,77756,170 cm / 57 kg,Reebok Running Club,,,,,,
