Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
1996 Summer Olympics,Male,Travis Reynolds•Lee,Travis•Lee,"26 May 1975 in San Diego, California (USA)",,United States,3241,190 cm / 93 kg,"San Diego State Aztecs, San Diego (USA)",,,,,,
1996 Summer Olympics,Male,Brian Richard•Loyd,Brian•Loyd,"3 December 1973 in Lynwood, California (USA)",,United States,3243,188 cm / 91 kg,"Cal State Fullerton Titans, Fullerton (USA)",,,,,,
1992 Summer Olympics,Male,"Phillip Joseph ""Phil""•Nevin",Phil•Nevin,"19 January 1971 in Fullerton, California (USA)",,United States,3247,188 cm / 84 kg,"Cal State Fullerton Titans, Fullerton (USA)",,,,,,
1996 Summer Olympics,Male,"Octavio ""Augie""•Ojeda",Augie•Ojeda,"20 December 1974 in Los Angeles, California (USA)",,United States,3248,175 cm / 79 kg,"Tennessee Volunteers, Knoxville (USA)",,,,,,
1996 Summer Olympics,Male,"James Vo ""Jim""•Parque",Jim•Parque,"8 February 1976 in Norwalk, California (USA)",,United States,3249,180 cm / 77 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
1996 Summer Olympics,Male,"Jeffrey Charles ""Jeff""•Weaver",Jeff•Weaver,"22 August 1976 in Northridge, California (USA)",,United States,3255,195 cm / 91 kg,"Fresno State Bulldogs, Fresno (USA)",,,,,,
1932 Summer Olympics,Male,"Albert J. ""Al""•Romero Ybarra",Al•Romero,"6 September 1911 in Los Angeles, California (USA)","30 September 1985 in Alhambra, California (USA)",Mexico,4594,170 cm,,El Borrascoco,,Alberto Romero,,,
1996 Summer Olympics; 2000 Summer Olympics; 2004 Summer Olympics; 2008 Summer Olympics,Female,Lisa Deshawn•Leslie (-Lockwood),Lisa•Leslie,"7 July 1972 in Gardena, California (USA)",,United States,5336,196 cm / 77 kg,"Los Angeles Sparks, Los Angeles (USA) / USC Trojans, Los Angeles (USA)",,,,,,
1976 Summer Olympics,Female,Ann Elizabeth•Meyers (-Drysdale),Ann•Meyers,"26 March 1955 in San Diego, California (USA)",,United States,5372,175 cm / 61 kg,"UCLA Bruins, Los Angeles (USA)",,,,,,
1984 Summer Olympics,Female,Cheryl Deann•Miller,Cheryl•Miller,"3 January 1964 in Riverside, California (USA)",,United States,5379,190 cm / 68 kg,"USC Trojans, Los Angeles (USA)",,,,,,
1984 Summer Olympics,Female,"Kimberly Duane ""Kim""•Mulkey (-Robertson-)",Kim•Mulkey,"17 May 1962 in Santa Ana, California (USA)",,United States,5391,162 cm / 57 kg,"Louisiana Tech Lady Techsters, Ruston (USA)",,,,,,
1984 Summer Olympics,Female,Misty Paige•Thomas,Misty•Thomas,"1 July 1964 in Los Angeles, California (USA)",,Canada,5512,180 cm / 68 kg,"UNLV Rebels, Las Vegas (USA)",,,,,,
1988 Summer Olympics,Male,Stacey Orlando•Augmon,Stacey•Augmon,"1 August 1968 in Pasadena, California (USA)",,United States,5647,200 cm / 87 kg,"UNLV Rebels, Las Vegas (USA)",Plastic Man,,,,,
1948 Summer Olympics,Male,"Donald Argee ""Don""•Barksdale",Don•Barksdale,"31 March 1923 in Oakland, California (USA)","8 March 1993 in Oakland, California (USA)",United States,5679,198 cm / 91 kg,"Oakland Bittners, Oakland (USA)",,,,,,
1996 Summer Olympics,Male,Scott C.•Fisher,Scott•Fisher,"20 July 1963 in San José, California (USA)",,Australia,6113,201 cm / 105 kg,"Perth Wildcats, Perth (AUS)",,,,,,
1960 Summer Olympics,Male,Darrall Tucker•Imhoff,Darrall•Imhoff,"11 October 1938 in San Gabriel, California (USA)","30 June 2017 in Bend, Oregon (USA)",United States,6309,211 cm / 98 kg,"California Golden Bears, Berkeley (USA)",,,,,,
1936 Summer Olympics,Male,Carl Stanley•Knowles,Carl•Knowles,"24 February 1910 in San Diego, California (USA)","4 September 1981 in Los Angeles, California (USA)",United States,6414,188 cm / 75 kg,"Universal Pictures, Los Angeles (USA)",,,,,,
1936 Summer Olympics,Male,Frank John•Lubin,Frank•Lubin,"7 January 1910 in Los Angeles, California (USA)","8 July 1999 in Glendale, California (USA)",United States,6555,200 cm / 113 kg,"Universal Pictures, Los Angeles (USA)",Frankenstein,,Pranas Lubinas,,,
1996 Summer Olympics,Male,"Reginald Wayne ""Reggie""•Miller",Reggie•Miller,"27 May 1965 in Riverside, California (USA)",,United States,6670,200 cm / 86 kg,"Indiana Pacers, Indianapolis (USA)",,,,,,
1948 Summer Olympics,Male,"Robert Harold ""Bob""•Norris",Bob•Norris,"20 August 1924 in Santa Rosa, California (USA)","4 January 2018 in ?, Oregon (USA)",Great Britain,6747,,"London Polytechnic, London (GBR)",,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,Gary Dwayne•Payton,Gary•Payton,"23 July 1968 in Oakland, California (USA)",,United States,6828,190 cm / 86 kg,"Seattle SuperSonics, Seattle (USA)",The Glove,,,,,
1936 Summer Olympics,Male,Carl Leslie•Shy,Carl•Shy,"13 September 1908 in Los Angeles, California (USA)","17 December 1991 in Orange County, California (USA)",United States,7106,183 cm / 77 kg,"Universal Pictures, Los Angeles (USA)",,,,,,
1956 Summer Olympics,Male,"Ronald Paul ""Ron""•Tomsic",Ron•Tomsic,"3 April 1933 in Oakland, California (USA)",,United States,7235,180 cm / 82 kg,"Phillips 66ers, Bartlesville (USA) / US Air Force, (USA)",,,,,,
1956 Summer Olympics,Male,"James Patrick ""Jim""•Walsh",Jim•Walsh,"29 August 1930 in San Francisco, California (USA)","4 March 1976 in San Francisco, California (USA)",United States,7329,193 cm / 86 kg,"Phillips 66ers, Bartlesville (USA)",,,,,,
1984 Summer Olympics,Male,Lisiate Maikeli•Lavulo (-Kapukapu-Lavulo),Lisiate•Lavulo,"14 August 1961 in Los Angeles, California (USA)","25 April 2018 in ?, California (USA)",Tonga,8288,64 kg,,,,,,,
1992 Summer Olympics,Male,Oscar•De La Hoya,Oscar•De La Hoya,"4 February 1973 in Montebello, California (USA)",,United States,8653,180 cm / 60 kg,Resurrection Gym,Golden Boy,,,,,
1932 Summer Olympics,Male,"Frederick Frank ""Fred""•Feary",Fred•Feary,"10 April 1912 in Anderson, California (USA)","20 April 1994 in Stockton, California (USA)",United States,8663,,Amblers Club,,,,,,
1984 Summer Olympics,Male,"Paul Garza•Gonzales, Jr.","Paul•Gonzales, Jr.","18 April 1964 in East Los Angeles, California (USA)",,United States,8677,174 cm / 48 kg,Hollenbeck Youth,,,,,,
1996 Summer Olympics,Male,"Albert•Guardado, Jr.",Albert•Guardado,"11 July 1973 in Redlands, California (USA)",,United States,8683,167 cm / 48 kg,,,,,,,
1956 Summer Olympics,Male,"Luis ""Louis""•Molina",Louis•Molina,"11 October 1938 in Santa Barbara, California (USA)","20 April 2013 in San José, California (USA)",United States,8736,167 cm / 61 kg,"US Marine Corps, (USA)",,,,,,
1992 Summer Olympics,Male,"Curtis ""Pepe""•Reilly",Pepe•Reilly,"19 August 1971 in Los Angeles, California (USA)",,United States,8754,180 cm / 67 kg,,,,,,,
1924 Summer Olympics,Male,"Joseph ""Joe""•Salas",Joe•Salas,"23 December 1903 in Los Angeles, California (USA)","11 June 1987 in Carlsbad, California (USA)",United States,8762,,"LAAC, Los Angeles (USA)",,,,,,
1952 Summer Olympics,Male,"Hayes Edward ""Ed""•Sanders",Ed•Sanders,"24 March 1930 in Los Angeles, California (USA)","12 December 1954 in Boston, Massachusetts (USA)",United States,8764,,,Big Ed,,,,,
1984 Summer Olympics,Male,Henry Durand•Tillman,Henry•Tillman,"1 August 1960 in Los Angeles, California (USA)",,United States,8787,190 cm / 90 kg,Smittys Boxing,,,,,,
1996 Summer Olympics,Male,Fernando Javier•Vargas,Fernando•Vargas,"7 December 1977 in Oxnard, California (USA)",,United States,8792,175 cm / 67 kg,La Colonia Boxing Club,Ferocious,,,,,
1984 Summer Olympics; 1988 Summer Olympics; 1992 Summer Olympics,Female,Sheila Leilehua•Conover (-Doyle),Sheila•Conover,"11 May 1963 in Brentwood, California (USA)",,United States,11030,175 cm / 68 kg,"California Golden Bears, Berkeley (USA)",Bear,,,,,
1996 Summer Olympics,Female,DeAnne•Hemmens,DeAnne•Hemmens,"2 July 1964 in San Francisco, California (USA)",,United States,11038,,,,,,,,
1976 Summer Olympics,Female,Julie Marie•Leach (Jones-),Julie•Leach,"23 February 1957 in Pasadena, California (USA)",,United States,11043,167 cm / 59 kg,Rusty Pelican Club,,,,,,
1996 Summer Olympics,Female,Lia•Rousset,Lia•Rousset,"5 October 1977 in Alhambra, California (USA)",,United States,11050,,,,,,,,
1968 Summer Olympics,Male,Lester Edward•Cutler,Lester•Cutler,"21 September 1940 in Whittier, California (USA)",,United States,11070,191 cm / 76 kg,"Iowa Hawkeyes, Iowa City (USA)",,,,,,
1972 Summer Olympics,Male,John Richard•Evans,John•Evans,"5 August 1949 in Los Angeles, California (USA)",,United States,11078,168 cm / 67 kg,Ledyard Canoe Club,,,,,,
1972 Summer Olympics,Male,John Adams•Holland,John•Holland,"18 August 1952 in Sacramento, California (USA)",,United States,11101,183 cm / 80 kg,,,,,,,
1964 Summer Olympics,Male,"William Harvey ""Bill""•Jewell",Bill•Jewell,"14 July 1941 in Los Angeles, California (USA)",,United States,11107,188 cm / 80 kg,"California Kayak Club, Newport Beach (USA)",,,,,,
1976 Summer Olympics,Male,Michael Alan•Johnson,Michael•Johnson,"27 January 1941 in Los Angeles, California (USA)",,United States,11108,180 cm / 84 kg,Rusty Pelican Club,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,Stein Arne•Jorgensen,Stein•Jorgensen,"12 July 1962 in San Diego, California (USA)",,United States,11110,187 cm / 88 kg,,,,,,,
1968 Summer Olympics,Male,Mervil Condra•Larson,Mervil•Larson,"9 November 1940 in Orange, California (USA)",,United States,11115,178 cm / 75 kg,"US Army, (USA)",,,,,,
1976 Summer Olympics,Male,"George William ""Bill""•Leach",Bill•Leach,"5 April 1946 in Pasadena, California (USA)",,United States,11116,178 cm / 75 kg,Rusty Pelican Club,,,,,,
1976 Summer Olympics,Male,"Charles Clinton ""Chuck""•Lyda",Chuck•Lyda,"23 July 1952 in San Diego, California (USA)","12 June 2010 in Folsom, California (USA)",United States,11120,188 cm / 80 kg,Ventura Olympic Canoe Club,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,Cliff•Meidl,Cliff•Meidl,"6 March 1966 in Manhattan Beach, California (USA)",,United States,11128,187 cm / 86 kg,,,,,,,
1964 Summer Olympics,Male,"Anthony Walter ""Tony""•Ralphs",Tony•Ralphs,"11 December 1943 in Los Angeles, California (USA)",,United States,11144,183 cm / 66 kg,"California Kayak Club, Newport Beach (USA)",,,,,,
1964 Summer Olympics,Male,"Walter Charles ""Rich""•Richards, III",Rich•Richards,"14 March 1942 in Long Beach, California (USA)",,United States,11145,183 cm / 80 kg,"California Kayak Club, Newport Beach (USA)",,,,,,
1976 Summer Olympics; 1984 Summer Olympics,Female,Hilda Carolyn•Gurney,Hilda•Gurney,"10 September 1943 in Los Angeles, California (USA)",,United States,11343,168 cm / 63 kg,,,,,,,
1988 Summer Olympics; 1992 Summer Olympics; 1996 Summer Olympics,Female,Anne Kindig•Kursinski,Anne•Kursinski,"16 April 1959 in Los Angeles, California (USA)",,United States,11381,168 cm / 56 kg,,,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Female,Mary Wendy Ward•Mairs-Chapot,Mary•Mairs-Chapot,"20 June 1944 in Pasadena, California (USA)",,United States,11398,173 cm / 57 kg,,,,,,,
1992 Summer Olympics,Female,Jil Marie•Walton (-Patterson),Jil•Walton,"5 July 1966 in Arcadia, California (USA)",,United States,11497,172 cm / 59 kg,,,,,,,
1948 Summer Olympics,Male,Charles Howard•Anderson,Charles•Anderson,"24 October 1914 in Westminster, California (USA)","27 March 1993 in Frankfurt am Main, Hessen (GER)",United States,11547,,"US Army, (USA)",,,,,,
1952 Summer Olympics,Male,"Charles Gordon ""Champ""•Hough, Jr.",Champ•Hough,"3 May 1934 in San Diego, California (USA)",27 March 2023,United States,12139,,,,,,,,
1976 Summer Olympics,Male,Robert Alexander•Ridland,Robert•Ridland,"7 November 1950 in Pasadena, California (USA)",,United States,12619,183 cm / 70 kg,"Columbia Lions, New York (USA)",,,,,,
1972 Summer Olympics,Male,"John Winfield•Winnett, Jr.",John•Winnett,"22 December 1928 in Los Angeles, California (USA)","5 October 2007 in Wellington, Florida (USA)",United States,13011,178 cm / 68 kg,,,,,,,
1996 Summer Olympics,Female,Susan Marie•DeMattei (-Wiens),Susan•DeMattei,"15 October 1962 in San Francisco, California (USA)",,United States,13097,165 cm / 57 kg,Diamond Back Racing,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Female,Maureen•Kaila Vergara,Maureen•Kaila,"17 December 1964 in San Francisco, California (USA)",,El Salvador,13148,162 cm / 50 kg,,,,,,,
1932 Summer Olympics,Male,William Harold•Ade,Harold•Ade,"22 March 1912 in La Mesa, California (USA)","19 June 1988 in Oak Park Township, Illinois (USA)",United States,13304,,Belgian-American Athletic Club,,,,,,
1964 Summer Olympics,Male,"Michael Gary ""Mike""•Allen",Mike•Allen,"20 May 1935 in Los Angeles, California (USA)",,United States,13355,178 cm / 68 kg,Riverside Bicycle Club,,,,,,
1976 Summer Olympics,Male,Carlos Martín•Alvarado Reyes,Carlos•Alvarado,"8 December 1954 in San Francisco, California (USA)","25 January 1998 in Puntarenas, Puntarenas (CRC)",Costa Rica,13366,175 cm / 70 kg,,,,,,,
1988 Summer Olympics,Male,"Norman Foster Darrell ""Norm""•Alvis",Norm•Alvis,"12 July 1963 in Sacramento, California (USA)",,United States,13371,188 cm / 77 kg,,,,,,,
1932 Summer Olympics,Male,"Ruggero Thomas ""Red""•Berti",Red•Berti,"28 January 1909 in San José, California (USA)","29 December 1985 in San José, California (USA)",United States,13589,,,"The Flash, The Streak O' Light",,,,,
1988 Summer Olympics,Male,David John•Brinton,David•Brinton,"17 January 1967 in Covina, California (USA)",,United States,13717,175 cm / 65 kg,,,,,,,
1968 Summer Olympics,Male,"Daniel Joseph ""Dan""•Butler",Dan•Butler,"1 June 1944 in Oakland, California (USA)","23 August 1970 in Fresno, California (USA)",United States,13778,165 cm / 65 kg,"Santa Rosa Cycling Club, Santa Rosa (USA)",,,,,,
1988 Summer Olympics; 1992 Summer Olympics,Male,"Kenneth Michael ""Ken""•Carpenter",Ken•Carpenter,"31 December 1964 in La Mirada, California (USA)",,United States,13833,190 cm / 104 kg,,,,,,,
1968 Summer Olympics; 1972 Summer Olympics,Male,David Milton•Chauner,David•Chauner,"4 August 1948 in San Francisco, California (USA)",,United States,13891,183 cm / 77 kg,"US Army, (USA)",,,,,,
1960 Summer Olympics; 1964 Summer Olympics,Male,"Wesley John ""Wes""•Chowen",Wes•Chowen,"25 May 1939 in Santa Monica, California (USA)",,United States,13924,185 cm / 72 kg,"US Marine Corps, (USA)",,,,,,
1992 Summer Olympics; 1996 Summer Olympics,Male,Dirk Olaf•Copeland,Dirk•Copeland,"5 September 1972 in Los Angeles, California (USA)",,United States,13990,180 cm / 77 kg,U.S. National Team,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,Mariano•Friedick,Mariano•Friedick,"9 January 1975 in Tarzana, California (USA)",,United States,14373,187 cm / 80 kg,Jelly Belly Cycling Team,,,,,,
1992 Summer Olympics,Male,"Matthew ""Matt""•Hamon",Matt•Hamon,"3 September 1968 in San Francisco, California (USA)",,United States,14637,175 cm / 70 kg,,,,,,,
1984 Summer Olympics; 1996 Summer Olympics,Male,"Stephen Edward ""Steve""•Hegg",Steve•Hegg,"3 December 1963 in Dana Point, California (USA)",,United States,14699,178 cm / 70 kg,"Chevrolet-L.A. Sheriff Cycling Team, Winston-Salem (USA)",,,,,,
1960 Summer Olympics; 1964 Summer Olympics,Male,Michael Beckwith•Hiltner,Michael•Hiltner,"7 March 1941 in Los Angeles, California (USA)",,United States,14750,165 cm / 63 kg,Santa Monica Cycling Club,,,Victor Vincente of America,,,
1932 Summer Olympics,Male,"Royden Souly ""Buck""•Ingham",Buck•Ingham,"29 April 1911 in Los Angeles, California (USA)","7 May 1999 in Sun City, California (USA)",United States,14849,,,,,,,,
1996 Summer Olympics; 2000 Summer Olympics,Male,"David ""Tinker""•Juarez",Tinker•Juarez,"4 March 1961 in Los Angeles, California (USA)",,United States,14964,172 cm / 65 kg,,Hollifield Flash / The Mayan Warrior,,,,,
1996 Summer Olympics,Male,Adam John-Georg•Laurent,Adam•Laurent,"6 July 1971 in Santa Cruz, California (USA)",,United States,15254,183 cm / 76 kg,U.S. National Team,,,,,,
1984 Summer Olympics,Male,"Ralph Patrick ""Pat""•McDonough",Pat•McDonough,"22 July 1961 in Long Beach, California (USA)",,United States,15572,167 cm / 70 kg,Murray,,,,,,
1992 Summer Olympics,Male,Scott Roger•Mercier,Scott•Mercier,"24 January 1968 in Harbor City, California (USA)",,United States,15631,190 cm / 77 kg,,,,,,,
1936 Summer Olympics,Male,Charles Leslie•Morton,Charles•Morton,"1 October 1916 in Long Beach, California (USA)","20 December 1996 in Bakersfield, California (USA)",United States,15751,,Italian Cycle Club,,,,,,
1964 Summer Olympics; 1968 Summer Olympics,Male,"Timothy Howard ""Tim""•Mountford",Tim•Mountford,"2 April 1946 in Los Angeles, California (USA)",,United States,15760,177 cm / 73 kg,"North Hollywood Wheelmen, Los Angeles (USA)",,,,,,
1972 Summer Olympics,Male,David Patterson•Mulica,David•Mulica,"17 March 1949 in Santa Monica, California (USA)",,United States,15779,170 cm / 64 kg,South Bay Wheelman,,,,,,
1996 Summer Olympics,Male,"Donald W. ""Don""•Myrah",Don•Myrah,"17 January 1966 in Oakland, California (USA)",,United States,15802,185 cm / 79 kg,,,,,,,
1968 Summer Olympics,Male,"Stephen Allen ""Steve""•Maaranen",Steve•Maaranen,"14 April 1947 in Santa Maria, California (USA)",16 June 2019,United States,15810,180 cm / 78 kg,,,,,,,
1976 Summer Olympics,Male,"Michael Eugene ""Mike""•Neel",Mike•Neel,"18 July 1951 in Berkeley, California (USA)",,United States,15822,184 cm / 79 kg,Turin Bicycling,,,,,,
1928 Summer Olympics; 1932 Summer Olympics,Male,"Henry Vincent•O'Brien, Jr.","Henry•O'Brien, Jr.","5 April 1910 in San José, California (USA)","18 April 1973 in Santa Clara County, California (USA)",United States,15919,,Century Road Club,Cocky,,,,,
1988 Summer Olympics,Male,"Andrew Sherwood ""Andy""•Paulin",Andy•Paulin,"29 November 1958 in Palo Alto, California (USA)",,United States,16032,195 cm / 91 kg,,,,,,,
1952 Summer Olympics; 1956 Summer Olympics,Male,David Stewart•Rhoads,David•Rhoads,"27 May 1932 in Long Beach, California (USA)",21 February 2017,United States,16284,183 cm / 75 kg,,,,,,,
1952 Summer Olympics,Male,Ronald Duane•Rhoads,Ronald•Rhoads,"7 September 1933 in Long Beach, California (USA)",,United States,16285,,"US Navy, (USA)",,,,,,
1984 Summer Olympics,Male,Thurlow Thomas•Rogers,Thurlow•Rogers,"7 March 1960 in Burbank, California (USA)",,United States,16357,183 cm / 73 kg,"7-Eleven, (USA)",,,,,,
1988 Summer Olympics,Male,Craig Alan•Schommer,Craig•Schommer,"29 October 1966 in Oakland, California (USA)",,United States,16503,173 cm / 70 kg,,,,,,,
1972 Summer Olympics; 1976 Summer Olympics,Male,"Ronald Philip ""Ron""•Skarin",Ron•Skarin,"9 November 1951 in Los Angeles, California (USA)",,United States,16603,175 cm / 73 kg,"North Hollywood Wheelmen, Los Angeles (USA)",,,,,,
1972 Summer Olympics,Male,Jeffrey Eric•Spencer,Jeffrey•Spencer,"14 April 1951 in Los Angeles, California (USA)",,United States,16657,175 cm / 75 kg,"Pasadena AA, Pasadena (USA)",,,,,,
1932 Summer Olympics,Male,"Edward ""Eddie""•Testa",Eddie•Testa,"1 December 1910 in Los Angeles, California (USA)","9 December 1998 in Los Angeles, California (USA)",United States,16820,,,,,,,,
1968 Summer Olympics,Male,"James Wesley ""Jim""•Van Boven",Jim•Van Boven,"8 August 1949 in Long Beach, California (USA)",,United States,16966,178 cm / 55 kg,,,,,,,
1972 Summer Olympics,Male,Emile Gaston•Waldteufel,Emile•Waldteufel,"3 December 1944 in San Rafael, California (USA)",,United States,17116,175 cm / 71 kg,Century Road Club,Flip,,,,,
1972 Summer Olympics,Male,"Stephen Jon ""Steve""•Woznick",Steve•Woznick,"14 October 1949 in Oakland, California (USA)",,United States,17212,180 cm / 79 kg,"US Army, (USA)",The Bull,,,,,
1960 Summer Olympics,Male,E. Lars•Zebroski,Lars•Zebroski,"12 January 1941 in Culver City, California (USA)","10 January 1998 in Palo Alto, California (USA)",United States,17267,175 cm / 63 kg,"Pedale Alpini/University of California, Berkeley",,,,,,
1924 Summer Olympics,Male,"Elmer Julius•Boeseke, Jr.",Elmer•Boeseke,"5 August 1895 in Santa Barbara, California (USA)","17 October 1963 in Salt Lake City, Utah (USA)",United States,18228,,,,,,,,
