Games,Sex,Full name,Used name,Born,Died,NOC,athlete_id,Measurements,Affiliations,Nick/petnames,Title(s),Other names,Nationality,Original name,Name order
2016 Summer Olympics; 2020 Summer Olympics,Female,Katie•Zaferes (Hursey-),Katie•Zaferes,"9 June 1989 in Hampstead, Maryland (USA)",,United States,132170,173 cm / 59 kg,Joel Filliol Triathlon,,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Female,Helen Louise•Maroulis,Helen•Maroulis,"19 September 1991 in Rockville, Maryland (USA)",,United States,132194,163 cm / 57 kg,"Sunkist Kids Wrestling Club [Scottsdale, AZ, USA]",,,,,,
2016 Summer Olympics,Male,Sovijja•Pou,Sovijja•Pou,"18 July 1995 in Baltimore, Maryland (USA)",,Cambodia,133003,169 cm / 62 kg,"Brown University Bears (Providence, RI, USA)",,,,,,
2016 Summer Olympics,Male,"Joseph ""Joe""•Morris",Joe•Morris,"17 August 1989 in Annapolis, Maryland (USA)",,United States,136345,178 cm / 80 kg,Annapolis Yacht Club [United States of America],,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Male,Chase Tyler•Kalisz,Chase•Kalisz,"7 March 1994 in Baltimore, Maryland (USA)",,United States,136354,193 cm / 86 kg,"NBAC, Baltimore (USA) / NBAC, Baltimore (USA) / Athens Bulldog Swim Club, Hull, Georgia (USA)",,,,,,
2016 Summer Olympics,Male,"John Pete ""Jack""•Conger",Jack•Conger,"26 September 1994 in Rockville, Maryland (USA)",,United States,136360,193 cm / 80 kg,"Texas Longhorns, Austin (USA)",,,,,,
2016 Summer Olympics; 2024 Summer Olympics,Male,Aaron Joseph•Russell,Aaron•Russell,"4 June 1993 in Arbutus, Maryland (USA)",,United States,136382,206 cm / 93 kg,"Sir Safety Umbria Volley, Perugia (ITA)",,,,,,
2016 Summer Olympics; 2020 Summer Olympics; 2024 Summer Olympics,Male,Kyle Frederick•Snyder,Kyle•Snyder,"20 November 1995 in Woodbine, Maryland (USA)",,United States,136404,180 cm / 102 kg,"Ohio State Wrestling [Columbus, OH, USA]",,,,,,
2020 Summer Olympics,Female,Nicole•Yeargin,Nicole•Yeargin,"11 August 1997 in Bowie, Maryland (USA)",,Great Britain,142969,,"Pitreavie AAC, Dunfermline (GBR) / USC Trojans, Los Angeles (USA)",,,,,,
2020 Summer Olympics,Female,Christina Ali•Clemons (Manning-),Christina•Clemons,"29 May 1990 in Morningside, Maryland (USA)",,United States,147102,163 cm / 53 kg,,,,,,,
2020 Summer Olympics,Male,"Frances•Tiafoe, Jr.",Frances•Tiafoe,"20 January 1998 in Hyattsville, Maryland (USA)",,United States,147481,188 cm,,,,,,,
2024 Summer Olympics,Female,Juliette•Whittaker,Juliette•Whittaker,"1 December 2003 in Laurel, Maryland (USA)",,United States,150624,,,,,,,,
2024 Summer Olympics,Female,Masai•Russell,Masai•Russell,"17 June 2000 in Potomac, Maryland (USA)",,United States,150627,,University of Kentucky,,,,,,
2024 Summer Olympics,Male,Jahmal Antonio•Harvey,Jahmal•Harvey,"19 November 2002 in Oxon Hill, Maryland (USA)",,United States,151151,,,Hard Rock,,,,,
2024 Summer Olympics,Female,Tatiana Fei•Nazlymov,Tatiana•Nazlymov,"2 September 2004 in Bethesda, Maryland (USA)",,United States,151982,,Princeton University,,,,,,
2024 Summer Olympics,Female,Erin•Gemmell,Erin•Gemmell,"2 December 2004 in Potomac, Maryland (USA)",,United States,154784,,,,,,,,
2024 Summer Olympics,Female,Jessica•Stevens,Jessica•Stevens,"5 July 2000 in Ellicott City, Maryland (USA)",,United States,152717,,,,,,,,
2024 Summer Olympics,Male,Aaron Marquel•Brooks,Aaron•Brooks,"15 June 2000 in Hagerstown, Maryland (USA)",,United States,155754,,Penn State University,,,,,,
